op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,15091.759,2853.972,0.062,64.000,58.000,96.141,191.859,256.000
enc-1st-layernorm,211.471,803.876,64.000,128.000,0.000,64.125,0.000,512.000
enc-attention-qkv,39119.148,3176.963,80.000,256.000,6.000,192.000,192.000,658.000
enc-attention-score,1040.447,2019.846,160.000,640.000,0.000,512.000,512.000,1072.000
enc-attention-softmax,1168.531,1479.262,640.000,640.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1866.871,1617.247,640.000,640.000,0.000,768.000,0.000,2048.000
enc-attention-context,1182.568,1751.572,640.000,128.000,0.000,16.000,16.000,560.000
enc-attention-dense,12826.991,786.579,128.000,176.004,2.000,64.000,0.000,192.000
enc-post-attention-dropout,669.616,375.247,176.004,112.000,0.000,96.000,64.000,336.000
enc-2nd-layernorm,205.696,779.009,112.000,176.000,0.000,64.125,0.000,512.000
enc-MLP-GEMM-1,1603.979,15393.811,176.000,176.004,8.000,64.000,0.000,256.000
enc-MLP-gelu,183.201,342.542,176.004,176.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,13882.244,2846.724,176.000,176.004,8.000,64.000,0.000,256.000
enc-post-MLP-dropout,670.344,377.291,176.004,112.000,0.000,96.000,64.000,336.000
final-layernorm,409.716,657.529,112.000,112.000,0.000,128.125,0.000,256.000
gpt-post-process,19317.752,32224.703,112.000,48.000,50.000,800.203,399.797,0.000
