op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1468.349,2809.906,0.062,64.000,208.000,96.000,192.000,456.000
enc-1st-layernorm,208.366,782.859,64.000,128.000,0.000,64.125,0.000,512.000
enc-attention-qkv,5657.327,9365.559,128.000,256.000,24.000,192.000,192.000,722.000
enc-attention-score,4355.466,7772.774,256.000,2176.000,0.000,2048.000,2048.000,4288.000
enc-attention-softmax,4524.904,6253.302,2176.000,2176.000,0.000,2048.000,0.000,6144.000
enc-attention-dropout,7420.713,6445.634,2176.000,2176.000,0.000,3072.000,0.000,8192.000
enc-attention-context,4676.121,6891.537,2176.000,128.000,0.000,64.000,64.000,2240.000
enc-attention-dense,1667.327,3177.768,128.000,128.004,8.000,64.000,0.000,256.000
enc-post-attention-dropout,716.996,405.651,128.004,64.000,0.000,96.000,64.000,336.000
enc-2nd-layernorm,219.166,850.773,64.000,128.000,0.000,64.125,0.000,512.000
enc-MLP-GEMM-1,6823.599,10946.840,128.000,320.016,32.000,256.000,0.000,832.000
enc-MLP-gelu,700.158,1297.480,320.016,320.000,0.000,256.000,0.000,1104.000
enc-MLP-GEMM-2,6641.638,11305.523,320.000,128.004,32.000,64.000,0.000,448.000
enc-post-MLP-dropout,701.189,377.953,128.004,64.000,0.000,96.000,64.000,336.000
final-layernorm,425.458,861.210,64.000,64.000,0.000,128.125,0.000,256.000
gpt-post-process,74676.389,83319.598,64.000,0.000,200.000,3200.203,1599.797,0.000
