op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,191.468,1601.714,0.008,8.000,208.000,12.000,8.000,216.000
enc-1st-layernorm,41.586,196.296,8.000,16.000,0.000,8.016,0.000,72.000
enc-attention-qkv,733.143,1281.279,16.000,32.000,24.000,24.000,0.000,82.000
enc-attention-score,530.183,1108.724,32.000,272.000,0.000,256.000,256.000,552.000
enc-attention-softmax,605.232,745.052,272.000,272.000,0.000,256.000,0.000,768.000
enc-attention-dropout,944.859,811.166,272.000,272.000,0.000,384.000,0.000,1024.000
enc-attention-context,685.561,924.909,272.000,16.000,0.000,8.000,12.000,272.000
enc-attention-dense,240.046,472.832,16.000,16.004,8.000,8.000,0.000,0.000
enc-post-attention-dropout,95.713,116.581,16.004,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,53.728,129.628,8.000,16.000,0.000,8.016,0.000,72.000
enc-MLP-GEMM-1,795.603,1581.347,16.000,40.016,32.000,32.000,0.000,128.000
enc-MLP-gelu,94.885,185.752,40.016,40.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,849.617,1697.379,40.000,16.004,32.000,8.000,12.000,80.000
enc-post-MLP-dropout,96.107,193.805,16.004,8.000,0.000,12.000,8.000,68.000
final-layernorm,60.588,402.308,8.000,8.000,0.000,8.016,0.000,36.000
gpt-post-process,9597.570,11015.713,8.000,0.000,200.000,400.025,199.975,0.000
