op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,11565.161,3140.545,0.062,64.000,108.000,96.141,191.859,384.000
enc-1st-layernorm,222.600,824.094,64.000,128.000,0.000,64.125,0.000,512.000
enc-attention-qkv,31595.689,5192.399,96.000,256.000,12.000,192.000,192.000,658.000
enc-attention-score,2108.276,3825.974,192.000,1152.000,0.000,1024.000,1024.000,2144.000
enc-attention-softmax,2338.952,3004.467,1152.000,1152.000,0.000,1024.000,0.000,3072.000
enc-attention-dropout,3811.860,3226.984,1152.000,1152.000,0.000,1536.000,0.000,4096.000
enc-attention-context,2554.905,3396.779,1152.000,128.000,0.000,32.000,32.000,1120.000
enc-attention-dense,10315.579,1460.165,128.000,160.004,4.000,64.000,0.000,224.000
enc-post-attention-dropout,714.332,375.664,160.004,96.000,0.000,96.000,64.000,336.000
enc-2nd-layernorm,205.481,786.638,96.000,160.000,0.000,64.125,0.000,512.000
enc-MLP-GEMM-1,3395.176,15477.926,160.000,224.008,16.000,128.000,0.000,448.000
enc-MLP-gelu,354.618,656.509,224.008,224.000,0.000,128.000,0.000,592.000
enc-MLP-GEMM-2,12380.832,5687.362,224.000,160.004,16.000,64.000,0.000,320.000
enc-post-MLP-dropout,669.670,374.722,160.004,96.000,0.000,96.000,64.000,336.000
final-layernorm,410.718,645.685,96.000,96.000,0.000,128.125,0.000,256.000
gpt-post-process,37956.709,49019.295,96.000,32.000,100.000,1600.203,799.797,0.000
