op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2969.259,1505.965,0.016,16.000,108.000,24.035,39.965,164.000
enc-1st-layernorm,72.396,210.750,16.000,32.000,0.000,16.031,0.000,128.000
enc-attention-qkv,682.515,4097.396,32.000,40.000,12.000,24.000,40.000,174.000
enc-attention-score,526.065,1104.587,40.000,280.000,0.000,256.000,256.000,552.000
enc-attention-softmax,589.293,748.187,280.000,280.000,0.000,256.000,0.000,768.000
enc-attention-dropout,947.386,814.390,280.000,280.000,0.000,384.000,0.000,1024.000
enc-attention-context,667.310,921.082,280.000,24.000,0.000,8.000,12.000,272.000
enc-attention-dense,2721.250,452.459,24.000,32.004,4.000,16.000,0.000,68.000
enc-post-attention-dropout,184.608,172.454,32.004,16.000,0.000,24.000,28.000,128.000
enc-2nd-layernorm,142.586,204.957,16.000,32.000,0.000,16.031,0.000,128.000
enc-MLP-GEMM-1,772.583,4505.616,32.000,48.008,16.000,32.000,0.000,128.000
enc-MLP-gelu,94.497,186.616,48.008,48.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,3297.651,1519.430,48.000,32.004,16.000,16.000,0.000,96.000
enc-post-MLP-dropout,176.609,155.479,32.004,16.000,0.000,24.000,28.000,128.000
final-layernorm,116.169,570.679,16.000,16.000,0.000,32.031,0.000,64.000
gpt-post-process,9796.208,12976.635,16.000,0.000,100.000,400.051,199.949,0.000
