op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,892.907,552.487,0.008,4.000,18.938,6.018,13.982,16.000
enc-1st-layernorm,41.956,113.267,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,144.732,915.855,8.000,7.000,1.500,3.000,0.000,14.000
enc-attention-score,70.202,301.927,7.000,37.000,0.000,32.000,32.000,66.000
enc-attention-softmax,122.577,140.697,37.000,37.000,0.000,32.000,0.000,96.000
enc-attention-dropout,125.152,109.816,37.000,37.000,0.000,48.000,0.000,128.000
enc-attention-context,93.907,154.221,37.000,5.000,0.000,1.000,1.000,54.000
enc-attention-dense,790.930,253.648,5.000,8.002,0.500,4.000,16.000,2.000
enc-post-attention-dropout,63.157,92.256,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,42.933,118.452,4.000,8.000,0.000,4.016,0.000,20.000
enc-MLP-GEMM-1,178.617,898.224,8.000,8.002,2.000,4.000,0.000,20.000
enc-MLP-gelu,34.052,100.720,8.002,8.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,823.355,161.827,8.000,8.002,2.000,4.000,0.000,20.000
enc-post-MLP-dropout,73.910,70.453,8.002,4.000,0.000,6.000,0.000,36.000
enc-final-layernorm,44.310,406.575,4.000,4.000,0.000,4.016,0.000,20.000
decoder-embedding,568.056,44.751,4.000,5.000,18.938,1.508,2.492,0.000
dec-1st-layernorm,40.174,161.886,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-1,136.799,384.235,6.000,5.750,1.500,0.750,0.000,4.000
dec-attention-score-1,57.447,220.227,5.750,7.250,0.000,2.000,0.000,20.000
dec-attention-softmax-1,65.994,97.913,7.250,7.250,0.000,2.000,0.000,20.000
dec-attention-dropout-1,71.061,75.185,7.250,7.250,0.000,3.000,0.000,20.000
dec-attention-context-1,70.953,262.260,7.250,5.250,0.000,0.250,0.000,0.000
dec-attention-dense-1,237.638,169.235,5.250,6.002,0.500,1.000,0.000,0.000
dec-post-attention-dropout-1,62.943,110.400,6.002,5.000,0.000,1.500,0.500,2.000
dec-2nd-layernorm,40.752,109.321,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-2,206.548,1200.753,6.000,7.250,1.500,2.250,0.000,24.000
dec-attention-score-2,69.898,267.869,7.250,14.000,0.000,8.000,0.000,38.000
dec-attention-softmax-2,61.220,91.219,14.000,14.000,0.000,8.000,0.000,36.000
dec-attention-dropout-2,51.618,100.237,14.000,14.000,0.000,12.000,8.000,36.000
dec-attention-context-2,72.175,182.343,14.000,5.250,0.000,0.250,0.000,22.000
dec-attention-dense-2,240.868,191.003,5.250,6.002,0.500,1.000,0.000,0.000
dec-post-attention-dropout-2,72.789,80.258,6.002,5.000,0.000,1.500,0.500,2.000
dec-3rd-layernorm,43.881,132.251,5.000,6.000,0.000,1.004,0.996,4.000
dec-MLP-GEMM-1,79.405,345.826,6.000,6.002,2.000,1.000,1.000,22.000
dec-MLP-gelu,54.836,92.798,6.002,6.000,0.000,1.000,1.000,2.000
dec-MLP-GEMM-2,257.331,187.260,6.000,6.002,2.000,1.000,1.000,22.000
dec-post-MLP-dropout,80.025,79.513,6.002,5.000,0.000,1.500,0.500,2.000
dec-final-layernorm,45.097,439.668,5.000,5.000,0.000,1.004,0.996,2.000
t5-post-process,938.821,1051.384,1.000,0.000,14.938,14.944,21.056,0.000
