op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1803.941,881.362,0.008,8.000,58.000,12.018,7.982,106.000
enc-1st-layernorm,47.582,157.177,8.000,16.000,0.000,8.016,0.000,72.000
enc-attention-qkv,215.155,2184.075,16.000,14.000,6.000,6.000,14.000,64.000
enc-attention-score,138.414,278.592,14.000,74.000,0.000,64.000,64.000,128.000
enc-attention-softmax,153.977,205.469,74.000,74.000,0.000,64.000,0.000,192.000
enc-attention-dropout,236.529,210.470,74.000,74.000,0.000,96.000,0.000,256.000
enc-attention-context,118.482,239.855,74.000,10.000,0.000,2.000,0.000,64.000
enc-attention-dense,1641.726,190.818,10.000,16.004,2.000,8.000,0.000,36.000
enc-post-attention-dropout,95.642,92.453,16.004,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,47.016,115.627,8.000,16.000,0.000,8.016,0.000,72.000
enc-MLP-GEMM-1,232.792,2193.195,16.000,16.004,8.000,8.000,12.000,36.000
enc-MLP-gelu,35.208,86.153,16.004,16.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,1815.742,455.540,16.000,16.004,8.000,8.000,12.000,36.000
enc-post-MLP-dropout,95.457,114.661,16.004,8.000,0.000,12.000,8.000,68.000
final-layernorm,50.801,353.163,8.000,8.000,0.000,8.016,0.000,36.000
gpt-post-process,2899.903,4488.862,8.000,0.000,50.000,100.025,49.975,0.000
