op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1462.716,1194.382,0.008,8.000,108.000,12.018,7.982,136.000
enc-1st-layernorm,46.277,178.456,8.000,16.000,0.000,8.016,0.000,72.000
enc-attention-qkv,394.160,2181.679,16.000,20.000,12.000,12.000,8.000,92.000
enc-attention-score,269.645,577.587,20.000,140.000,0.000,128.000,128.000,256.000
enc-attention-softmax,297.314,399.894,140.000,140.000,0.000,128.000,0.000,384.000
enc-attention-dropout,467.992,409.943,140.000,140.000,0.000,192.000,0.000,512.000
enc-attention-context,382.060,499.547,140.000,12.000,0.000,4.000,0.000,148.000
enc-attention-dense,1407.188,297.385,12.000,16.004,4.000,8.000,0.000,36.000
enc-post-attention-dropout,94.819,121.504,16.004,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,53.084,123.948,8.000,16.000,0.000,8.016,0.000,72.000
enc-MLP-GEMM-1,406.939,2310.574,16.000,24.008,16.000,16.000,0.000,64.000
enc-MLP-gelu,50.318,116.628,24.008,24.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,1703.870,846.404,24.000,16.004,16.000,8.000,12.000,48.000
enc-post-MLP-dropout,95.016,144.041,16.004,8.000,0.000,12.000,8.000,68.000
final-layernorm,52.887,393.140,8.000,8.000,0.000,8.016,0.000,36.000
gpt-post-process,5101.705,6855.476,8.000,0.000,100.000,200.025,99.975,0.000
