op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,206.822,966.269,0.016,8.000,63.750,12.000,0.000,60.000
enc-1st-layernorm,41.711,103.658,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,409.585,767.618,16.000,32.000,6.000,24.000,40.000,178.000
enc-attention-score,522.447,1069.880,32.000,272.000,0.000,256.000,256.000,552.000
enc-attention-softmax,903.696,960.016,272.000,272.000,0.000,256.000,0.000,768.000
enc-attention-dropout,956.857,813.568,272.000,272.000,0.000,384.000,0.000,1024.000
enc-attention-context,678.563,924.474,272.000,16.000,0.000,8.000,12.000,272.000
enc-attention-dense,127.947,241.041,16.000,16.002,2.000,8.000,12.000,36.000
enc-post-attention-dropout,120.664,77.355,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,43.207,121.331,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,412.065,799.191,16.000,40.008,8.000,32.000,0.000,116.000
enc-MLP-gelu,94.461,185.996,40.008,40.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,418.639,813.913,40.000,16.002,8.000,8.000,0.000,52.000
enc-post-MLP-dropout,96.101,120.997,16.002,8.000,0.000,12.000,8.000,68.000
enc-final-layernorm,66.704,637.078,8.000,8.000,0.000,16.031,3.969,36.000
decoder-embedding,208.616,48.858,8.000,10.000,63.750,11.012,8.988,16.000
dec-1st-layernorm,43.541,121.361,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-1,139.332,273.401,12.000,16.000,6.000,6.000,14.000,80.000
dec-attention-score-1,60.326,177.658,16.000,28.000,0.000,16.000,16.000,68.000
dec-attention-softmax-1,84.794,106.001,28.000,28.000,0.000,16.000,0.000,64.000
dec-attention-dropout-1,84.370,84.949,28.000,28.000,0.000,24.000,0.000,100.000
dec-attention-context-1,79.411,249.261,28.000,12.000,0.000,2.000,0.000,52.000
dec-attention-dense-1,70.280,108.546,12.000,12.002,2.000,2.000,0.000,40.000
dec-post-attention-dropout-1,65.553,83.482,12.002,10.000,0.000,3.000,0.000,36.000
dec-2nd-layernorm,44.680,125.343,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-2,321.686,677.526,12.000,28.000,6.000,18.000,18.000,172.000
dec-attention-score-2,144.488,270.325,28.000,82.000,0.000,64.000,64.000,192.000
dec-attention-softmax-2,216.514,246.811,82.000,82.000,0.000,64.000,0.000,228.000
dec-attention-dropout-2,243.497,208.277,82.000,82.000,0.000,96.000,0.000,272.000
dec-attention-context-2,137.258,261.706,82.000,12.000,0.000,2.000,0.000,104.000
dec-attention-dense-2,104.976,140.685,12.000,12.002,2.000,2.000,0.000,36.000
dec-post-attention-dropout-2,69.344,86.170,12.002,10.000,0.000,3.000,0.000,36.000
dec-3rd-layernorm,43.130,98.211,10.000,12.000,0.000,2.008,0.000,36.000
dec-MLP-GEMM-1,134.164,239.837,12.000,18.008,8.000,8.000,0.000,72.000
dec-MLP-gelu,41.950,98.330,18.008,18.000,0.000,8.000,12.000,84.000
dec-MLP-GEMM-2,124.770,245.523,18.000,12.002,8.000,2.000,0.000,56.000
dec-post-MLP-dropout,70.262,105.870,12.002,10.000,0.000,3.000,0.000,36.000
dec-final-layernorm,64.462,588.584,10.000,10.000,0.000,4.008,0.000,36.000
t5-post-process,2410.102,2519.000,2.000,0.000,59.750,120.013,59.987,90.000
