op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,5819.124,2138.579,0.031,32.000,108.000,48.070,95.930,248.000
enc-1st-layernorm,117.952,395.906,32.000,64.000,0.000,32.062,0.000,256.000
enc-attention-qkv,1360.500,7568.610,64.000,80.000,12.000,48.000,32.000,270.000
enc-attention-score,1036.656,1965.839,80.000,560.000,0.000,512.000,512.000,1072.000
enc-attention-softmax,1168.805,1473.022,560.000,560.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1894.999,1617.843,560.000,560.000,0.000,768.000,0.000,2048.000
enc-attention-context,1325.029,1754.320,560.000,48.000,0.000,16.000,16.000,560.000
enc-attention-dense,5225.790,774.223,48.000,64.004,4.000,32.000,0.000,112.000
enc-post-attention-dropout,363.004,192.124,64.004,32.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,110.847,395.083,32.000,64.000,0.000,32.062,0.000,256.000
enc-MLP-GEMM-1,1613.879,8126.199,64.000,96.008,16.000,64.000,0.000,224.000
enc-MLP-gelu,182.086,341.403,96.008,96.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,6384.885,2920.467,96.000,64.004,16.000,32.000,0.000,160.000
enc-post-MLP-dropout,341.213,190.872,64.004,32.000,0.000,48.000,32.000,208.000
final-layernorm,213.706,554.013,32.000,32.000,0.000,64.062,0.000,128.000
gpt-post-process,19444.734,25706.470,32.000,0.000,100.000,800.102,399.898,0.000
