op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,5804.384,1888.925,0.062,32.000,33.875,48.141,95.859,128.000
enc-1st-layernorm,111.914,356.454,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,793.928,6374.305,64.000,80.000,3.000,48.000,32.000,258.000
enc-attention-score,1047.617,2053.875,80.000,560.000,0.000,512.000,512.000,1072.000
enc-attention-softmax,1761.681,1911.056,560.000,560.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1901.388,1618.683,560.000,560.000,0.000,768.000,0.000,2048.000
enc-attention-context,1336.741,1748.621,560.000,48.000,0.000,16.000,16.000,560.000
enc-attention-dense,5144.048,418.597,48.000,64.002,1.000,32.000,0.000,114.000
enc-post-attention-dropout,363.415,198.925,64.002,32.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,109.559,356.686,32.000,64.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,831.240,6445.694,64.000,96.004,4.000,64.000,0.000,224.000
enc-MLP-gelu,192.958,344.878,96.004,96.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,5610.418,1481.920,96.000,64.002,4.000,32.000,0.000,160.000
enc-post-MLP-dropout,364.274,190.175,64.002,32.000,0.000,48.000,32.000,208.000
enc-final-layernorm,212.848,673.777,32.000,32.000,0.000,64.125,0.000,128.000
decoder-embedding,1653.814,53.877,32.000,40.000,33.875,44.039,7.961,96.000
dec-1st-layernorm,46.664,195.390,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-1,222.242,1680.082,48.000,52.000,3.000,13.000,19.000,196.000
dec-attention-score-1,104.499,241.357,52.000,76.000,0.000,32.000,32.000,160.000
dec-attention-softmax-1,105.900,120.062,76.000,76.000,0.000,32.000,0.000,192.000
dec-attention-dropout-1,121.838,109.178,76.000,76.000,0.000,48.000,0.000,224.000
dec-attention-context-1,121.564,193.381,76.000,44.000,0.000,4.000,0.000,148.000
dec-attention-dense-1,1298.958,189.406,44.000,48.002,1.000,8.000,0.000,134.000
dec-post-attention-dropout-1,98.741,101.137,48.002,40.000,0.000,12.000,8.000,164.000
dec-2nd-layernorm,56.529,137.830,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-2,615.776,7479.143,48.000,76.000,3.000,36.000,30.000,356.000
dec-attention-score-2,282.782,659.639,76.000,184.000,0.000,128.000,128.000,400.000
dec-attention-softmax-2,429.499,487.405,184.000,184.000,0.000,128.000,0.000,480.000
dec-attention-dropout-2,480.026,411.063,184.000,184.000,0.000,192.000,0.000,608.000
dec-attention-context-2,384.867,481.308,184.000,44.000,0.000,4.000,16.000,240.000
dec-attention-dense-2,1311.642,205.803,44.000,48.002,1.000,8.000,0.000,134.000
dec-post-attention-dropout-2,101.829,105.655,48.002,40.000,0.000,12.000,8.000,164.000
dec-3rd-layernorm,52.530,189.751,40.000,48.000,0.000,8.031,0.000,168.000
dec-MLP-GEMM-1,220.883,1689.935,48.000,56.004,4.000,16.000,0.000,164.000
dec-MLP-gelu,49.734,208.819,56.004,56.000,0.000,16.000,0.000,224.000
dec-MLP-GEMM-2,1467.335,437.242,56.000,48.002,4.000,8.000,0.000,148.000
dec-post-MLP-dropout,98.872,85.783,48.002,40.000,0.000,12.000,8.000,164.000
dec-final-layernorm,79.864,641.364,40.000,40.000,0.000,16.031,3.969,132.000
t5-post-process,4802.471,5536.848,8.000,0.000,29.875,240.051,119.949,0.000
