op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1851.368,842.154,0.016,8.000,18.938,12.035,0.000,52.000
enc-1st-layernorm,50.372,110.751,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,164.956,1841.825,16.000,14.000,1.500,6.000,14.000,44.000
enc-attention-score,137.687,334.924,14.000,74.000,0.000,64.000,64.000,128.000
enc-attention-softmax,231.367,245.798,74.000,74.000,0.000,64.000,0.000,192.000
enc-attention-dropout,236.183,209.105,74.000,74.000,0.000,96.000,0.000,256.000
enc-attention-context,117.743,248.647,74.000,10.000,0.000,2.000,0.000,64.000
enc-attention-dense,1603.657,151.604,10.000,16.002,0.500,8.000,0.000,16.000
enc-post-attention-dropout,95.552,77.689,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,43.219,127.351,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,127.351,1796.710,16.000,16.002,2.000,8.000,12.000,36.000
enc-MLP-gelu,34.559,118.494,16.002,16.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,1677.388,240.558,16.000,16.002,2.000,8.000,12.000,36.000
enc-post-MLP-dropout,96.244,117.093,16.002,8.000,0.000,12.000,8.000,68.000
enc-final-layernorm,80.627,530.183,8.000,8.000,0.000,16.031,3.969,36.000
decoder-embedding,556.707,46.110,8.000,10.000,18.938,11.013,8.987,16.000
dec-1st-layernorm,40.966,140.715,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-1,175.542,504.863,12.000,11.500,1.500,1.500,0.000,42.000
dec-attention-score-1,57.459,242.561,11.500,14.500,0.000,4.000,0.000,38.000
dec-attention-softmax-1,80.323,100.076,14.500,14.500,0.000,4.000,0.000,36.000
dec-attention-dropout-1,53.406,75.537,14.500,14.500,0.000,6.000,0.000,56.000
dec-attention-context-1,92.214,225.860,14.500,10.500,0.000,0.500,0.000,38.000
dec-attention-dense-1,418.699,178.629,10.500,12.002,0.500,2.000,0.000,38.000
dec-post-attention-dropout-1,77.969,77.569,12.002,10.000,0.000,3.000,0.000,36.000
dec-2nd-layernorm,41.217,131.023,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-2,213.754,2311.260,12.000,14.500,1.500,4.500,0.000,74.000
dec-attention-score-2,72.002,306.857,14.500,28.000,0.000,16.000,16.000,68.000
dec-attention-softmax-2,71.865,127.876,28.000,28.000,0.000,16.000,0.000,84.000
dec-attention-dropout-2,74.029,80.609,28.000,28.000,0.000,24.000,0.000,100.000
dec-attention-context-2,77.301,177.753,28.000,10.500,0.000,0.500,0.000,34.000
dec-attention-dense-2,420.672,233.656,10.500,12.002,0.500,2.000,0.000,38.000
dec-post-attention-dropout-2,80.591,84.990,12.002,10.000,0.000,3.000,0.000,36.000
dec-3rd-layernorm,38.832,138.301,10.000,12.000,0.000,2.008,0.000,36.000
dec-MLP-GEMM-1,68.063,477.135,12.000,12.002,2.000,2.000,0.000,40.000
dec-MLP-gelu,34.112,133.568,12.002,12.000,0.000,2.000,0.000,36.000
dec-MLP-GEMM-2,440.413,189.763,12.000,12.002,2.000,2.000,0.000,40.000
dec-post-MLP-dropout,75.185,79.739,12.002,10.000,0.000,3.000,0.000,36.000
dec-final-layernorm,60.785,594.741,10.000,10.000,0.000,4.008,0.000,36.000
t5-post-process,903.469,1359.946,2.000,0.000,14.938,30.138,0.000,60.000
