op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7654.721,1806.808,0.062,32.000,18.938,48.141,79.859,128.000
enc-1st-layernorm,161.612,354.755,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,404.567,7527.792,64.000,56.000,1.500,24.000,16.000,190.000
enc-attention-score,522.816,1062.196,56.000,296.000,0.000,256.000,256.000,552.000
enc-attention-softmax,887.299,958.127,296.000,296.000,0.000,256.000,0.000,768.000
enc-attention-dropout,933.313,812.823,296.000,296.000,0.000,384.000,0.000,1024.000
enc-attention-context,609.535,921.530,296.000,40.000,0.000,8.000,12.000,272.000
enc-attention-dense,6743.360,285.071,40.000,64.002,0.500,32.000,0.000,96.000
enc-post-attention-dropout,342.059,191.814,64.002,32.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,110.877,362.450,32.000,64.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,394.297,7421.547,64.000,64.002,2.000,32.000,0.000,128.000
enc-MLP-gelu,97.930,194.377,64.002,64.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,6995.893,761.062,64.000,64.002,2.000,32.000,0.000,128.000
enc-post-MLP-dropout,347.835,190.985,64.002,32.000,0.000,48.000,32.000,208.000
enc-final-layernorm,212.133,633.395,32.000,32.000,0.000,64.125,0.000,128.000
decoder-embedding,1993.698,65.190,32.000,40.000,18.938,44.039,27.961,96.000
dec-1st-layernorm,39.595,210.303,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-1,155.944,1838.213,48.000,46.000,1.500,6.000,14.000,140.000
dec-attention-score-1,78.303,268.948,46.000,58.000,0.000,16.000,0.000,148.000
dec-attention-softmax-1,90.975,93.377,58.000,58.000,0.000,16.000,0.000,144.000
dec-attention-dropout-1,62.740,94.175,58.000,58.000,0.000,24.000,12.000,160.000
dec-attention-context-1,71.722,276.816,58.000,42.000,0.000,2.000,0.000,112.000
dec-attention-dense-1,1601.756,175.387,42.000,48.002,0.500,8.000,0.000,112.000
dec-post-attention-dropout-1,95.713,104.696,48.002,40.000,0.000,12.000,8.000,164.000
dec-2nd-layernorm,53.883,157.297,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-2,320.905,9142.375,48.000,58.000,1.500,18.000,20.000,248.000
dec-attention-score-2,149.423,269.699,58.000,112.000,0.000,64.000,64.000,244.000
dec-attention-softmax-2,215.751,247.014,112.000,112.000,0.000,64.000,0.000,288.000
dec-attention-dropout-2,236.714,208.551,112.000,112.000,0.000,96.000,0.000,352.000
dec-attention-context-2,121.301,261.956,112.000,42.000,0.000,2.000,0.000,180.000
dec-attention-dense-2,1602.381,242.478,42.000,48.002,0.500,8.000,0.000,112.000
dec-post-attention-dropout-2,97.090,131.780,48.002,40.000,0.000,12.000,8.000,164.000
dec-3rd-layernorm,48.727,108.612,40.000,48.000,0.000,8.031,0.000,168.000
dec-MLP-GEMM-1,127.518,1804.990,48.000,48.002,2.000,8.000,12.000,132.000
dec-MLP-gelu,37.456,153.774,48.002,48.000,0.000,8.000,0.000,164.000
dec-MLP-GEMM-2,1674.277,241.005,48.000,48.002,2.000,8.000,12.000,132.000
dec-post-MLP-dropout,95.713,109.708,48.002,40.000,0.000,12.000,8.000,164.000
dec-final-layernorm,64.278,644.511,40.000,40.000,0.000,16.031,3.969,132.000
t5-post-process,2655.387,3968.060,8.000,0.000,14.938,120.051,59.949,0.000
