op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1817.766,1999.350,0.062,32.000,54.000,48.141,95.859,192.000
enc-1st-layernorm,104.669,394.728,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,4029.791,1651.409,48.000,128.000,3.000,96.000,96.000,370.000
enc-attention-score,1069.736,2095.299,96.000,576.000,0.000,512.000,512.000,1072.000
enc-attention-softmax,1215.665,1593.920,576.000,576.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1921.372,1655.071,576.000,576.000,0.000,768.000,0.000,2048.000
enc-attention-context,1233.065,1771.939,576.000,64.000,0.000,16.000,16.000,560.000
enc-attention-dense,1255.141,432.159,64.000,80.002,1.000,32.000,0.000,114.000
enc-post-attention-dropout,361.446,202.427,80.002,48.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,103.811,389.247,48.000,80.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,886.446,2524.122,80.000,112.004,4.000,64.000,0.000,224.000
enc-MLP-gelu,182.693,364.509,112.004,112.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,1838.721,1433.098,112.000,80.002,4.000,32.000,0.000,160.000
enc-post-MLP-dropout,362.377,193.276,80.002,48.000,0.000,48.000,32.000,208.000
final-layernorm,216.745,1591.758,48.000,48.000,0.000,64.125,0.000,128.000
gpt-post-process,29488.639,24648.238,48.000,16.000,50.000,1600.203,799.797,0.000
