op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1744.601,2056.990,0.016,40.000,82.500,60.035,119.965,260.000
enc-1st-layernorm,208.441,651.954,40.000,80.000,0.000,40.031,0.000,320.000
enc-attention-qkv,3761.705,2210.721,45.000,160.000,18.750,120.000,120.000,444.000
enc-attention-score,249.833,305.037,90.000,160.000,0.000,80.000,80.000,180.000
enc-attention-softmax,2147.141,3494.146,160.000,160.000,0.000,240.000,160.000,560.000
enc-attention-dropout,302.768,261.513,160.000,160.000,0.000,120.000,0.000,320.000
enc-attention-context,196.882,377.334,160.000,80.000,0.000,5.000,0.000,90.000
enc-attention-dense,1156.484,597.476,80.000,115.010,6.250,40.000,0.000,120.000
enc-post-attention-dropout,449.609,273.385,115.010,75.000,0.000,60.000,40.000,240.000
enc-2nd-layernorm,209.154,654.072,75.000,115.000,0.000,40.031,0.000,320.000
enc-MLP-GEMM-1,1251.464,3075.360,115.000,95.005,25.000,20.000,0.000,126.000
enc-MLP-gelu,60.042,188.072,95.005,95.000,0.000,20.000,0.000,160.000
enc-MLP-GEMM-2,2023.510,2084.024,95.000,115.010,25.000,40.000,0.000,166.000
enc-post-MLP-dropout,450.981,262.623,115.010,75.000,0.000,60.000,40.000,240.000
final-layernorm,346.477,1642.358,75.000,75.000,0.000,80.031,0.000,160.000
gpt-post-process,4371.066,6357.063,75.000,35.000,62.500,100.051,49.949,0.000
