op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,481.104,2101.611,0.016,20.000,260.000,30.000,60.000,330.000
enc-1st-layernorm,80.192,283.937,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,2360.665,3673.599,40.000,80.000,37.500,60.000,0.000,204.000
enc-attention-score,1428.469,2109.225,80.000,552.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1229.219,1636.311,552.000,552.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1930.336,1649.212,552.000,552.000,0.000,768.000,0.000,2048.000
enc-attention-context,1218.221,2344.989,552.000,40.000,0.000,20.000,20.000,572.000
enc-attention-dense,657.092,1201.037,40.000,40.005,12.500,20.000,0.000,94.000
enc-post-attention-dropout,234.164,123.792,40.005,20.000,0.000,30.000,20.000,160.000
enc-2nd-layernorm,82.455,284.212,20.000,40.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,2624.165,4249.281,40.000,100.020,50.000,80.000,0.000,310.000
enc-MLP-gelu,232.153,441.158,100.020,100.000,0.000,80.000,0.000,400.000
enc-MLP-GEMM-2,2554.917,4481.595,100.000,40.005,50.000,20.000,0.000,190.000
enc-post-MLP-dropout,231.618,123.392,40.005,20.000,0.000,30.000,20.000,160.000
final-layernorm,152.749,1567.729,20.000,20.000,0.000,40.031,0.000,80.000
gpt-post-process,21479.408,24418.049,20.000,0.000,250.000,800.051,399.949,0.000
