op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,857.277,1067.041,0.031,16.000,11.469,24.070,39.930,84.000
enc-1st-layernorm,55.677,199.983,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,192.301,619.775,32.000,22.000,0.750,6.000,14.000,60.000
enc-attention-score,131.863,243.003,22.000,82.000,0.000,64.000,64.000,128.000
enc-attention-softmax,250.481,256.491,82.000,82.000,0.000,64.000,0.000,192.000
enc-attention-dropout,243.365,209.757,82.000,82.000,0.000,96.000,0.000,256.000
enc-attention-context,136.504,235.569,82.000,18.000,0.000,2.000,0.000,64.000
enc-attention-dense,374.116,141.028,18.000,32.002,0.250,16.000,0.000,48.000
enc-post-attention-dropout,185.637,100.118,32.002,16.000,0.000,24.000,28.000,128.000
enc-2nd-layernorm,55.382,202.579,16.000,32.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,125.530,623.066,32.000,24.001,1.000,8.000,12.000,34.000
enc-MLP-gelu,34.218,108.296,24.001,24.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,440.010,240.687,24.000,32.002,1.000,16.000,0.000,50.000
enc-post-MLP-dropout,185.698,104.506,32.002,16.000,0.000,24.000,28.000,128.000
enc-final-layernorm,113.806,1621.732,16.000,16.000,0.000,32.062,0.000,64.000
decoder-embedding,552.484,57.346,16.000,20.000,11.469,22.021,0.000,68.000
dec-1st-layernorm,42.394,98.927,20.000,24.000,0.000,4.016,15.984,68.000
dec-attention-qkv-1,198.947,436.350,24.000,21.500,0.750,1.500,20.500,56.000
dec-attention-score-1,62.233,139.740,21.500,24.500,0.000,4.000,16.000,50.000
dec-attention-softmax-1,68.727,81.401,24.500,24.500,0.000,4.000,0.000,48.000
dec-attention-dropout-1,56.472,81.673,24.500,24.500,0.000,6.000,14.000,68.000
dec-attention-context-1,82.158,126.257,24.500,20.500,0.000,0.500,0.000,70.000
dec-attention-dense-1,221.782,140.175,20.500,24.002,0.250,4.000,16.000,48.000
dec-post-attention-dropout-1,86.523,84.726,24.002,20.000,0.000,6.000,0.000,88.000
dec-2nd-layernorm,42.046,103.798,20.000,24.000,0.000,4.016,15.984,68.000
dec-attention-qkv-2,256.895,940.921,24.000,24.500,0.750,4.500,17.500,84.000
dec-attention-score-2,63.308,144.325,24.500,38.000,0.000,16.000,16.000,100.000
dec-attention-softmax-2,65.962,72.061,38.000,38.000,0.000,16.000,0.000,96.000
dec-attention-dropout-2,63.882,64.896,38.000,38.000,0.000,24.000,12.000,112.000
dec-attention-context-2,92.808,119.637,38.000,20.500,0.000,0.500,1.500,48.000
dec-attention-dense-2,224.696,148.388,20.500,24.002,0.250,4.000,16.000,48.000
dec-post-attention-dropout-2,77.332,89.786,24.002,20.000,0.000,6.000,0.000,88.000
dec-3rd-layernorm,39.184,100.344,20.000,24.000,0.000,4.016,15.984,68.000
dec-MLP-GEMM-1,78.675,315.119,24.000,22.001,1.000,2.000,18.000,50.000
dec-MLP-gelu,34.668,109.494,22.001,22.000,0.000,2.000,0.000,68.000
dec-MLP-GEMM-2,219.433,157.661,22.000,24.002,1.000,4.000,16.000,50.000
dec-post-MLP-dropout,68.687,88.255,24.002,20.000,0.000,6.000,0.000,88.000
dec-final-layernorm,65.942,1640.856,20.000,20.000,0.000,8.016,11.984,68.000
t5-post-process,1068.089,1031.024,4.000,0.000,7.469,30.025,0.000,60.000
