op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,496.033,681.373,0.008,8.000,33.000,12.018,0.000,66.000
enc-1st-layernorm,41.703,120.944,8.000,16.000,0.000,8.016,0.000,72.000
enc-attention-qkv,220.113,814.193,16.000,11.000,3.000,3.000,0.000,36.000
enc-attention-score,66.322,162.616,11.000,41.000,0.000,32.000,32.000,68.000
enc-attention-softmax,82.856,112.690,41.000,41.000,0.000,32.000,0.000,96.000
enc-attention-dropout,123.138,106.897,41.000,41.000,0.000,48.000,0.000,128.000
enc-attention-context,84.134,137.018,41.000,9.000,0.000,1.000,1.000,52.000
enc-attention-dense,506.606,151.589,9.000,16.004,1.000,8.000,12.000,18.000
enc-post-attention-dropout,98.933,80.608,16.004,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,42.117,119.145,8.000,16.000,0.000,8.016,0.000,72.000
enc-MLP-GEMM-1,112.650,668.143,16.000,12.002,4.000,4.000,0.000,40.000
enc-MLP-gelu,34.459,96.295,12.002,12.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,517.585,209.836,12.000,16.004,4.000,8.000,0.000,36.000
enc-post-MLP-dropout,98.574,81.542,16.004,8.000,0.000,12.000,8.000,68.000
final-layernorm,48.654,973.982,8.000,8.000,0.000,8.016,0.000,36.000
gpt-post-process,1644.851,1938.951,8.000,0.000,25.000,50.025,25.975,0.000
