op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,429.201,580.791,0.016,4.000,14.500,6.035,0.000,40.000
enc-1st-layernorm,40.718,92.418,4.000,8.000,0.000,4.031,0.000,20.000
enc-attention-qkv,661.294,251.058,5.000,16.000,0.375,12.000,12.000,90.000
enc-attention-score,66.353,160.415,10.000,40.000,0.000,32.000,32.000,68.000
enc-attention-softmax,83.852,110.238,40.000,40.000,0.000,32.000,0.000,96.000
enc-attention-dropout,123.734,108.198,40.000,40.000,0.000,48.000,0.000,128.000
enc-attention-context,84.110,139.301,40.000,8.000,0.000,1.000,1.000,52.000
enc-attention-dense,379.407,156.159,8.000,11.001,0.125,4.000,16.000,2.000
enc-post-attention-dropout,69.541,74.251,11.001,7.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,41.569,91.820,7.000,11.000,0.000,4.031,0.000,20.000
enc-MLP-GEMM-1,90.832,433.787,11.000,11.001,0.500,4.000,0.000,20.000
enc-MLP-gelu,34.103,94.106,11.001,11.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,379.781,144.612,11.000,11.001,0.500,4.000,0.000,20.000
enc-post-MLP-dropout,69.737,78.782,11.001,7.000,0.000,6.000,0.000,36.000
final-layernorm,63.719,1596.471,7.000,7.000,0.000,8.031,0.000,20.000
gpt-post-process,3514.681,2557.008,7.000,3.000,12.500,200.051,99.949,0.000
