op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,525.639,702.846,0.016,8.000,11.469,12.035,0.000,36.000
enc-1st-layernorm,45.580,111.459,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,209.038,475.399,16.000,11.000,0.750,3.000,0.000,24.000
enc-attention-score,66.375,162.399,11.000,41.000,0.000,32.000,32.000,68.000
enc-attention-softmax,133.250,131.952,41.000,41.000,0.000,32.000,0.000,96.000
enc-attention-dropout,123.403,107.139,41.000,41.000,0.000,48.000,0.000,128.000
enc-attention-context,87.965,137.322,41.000,9.000,0.000,1.000,1.000,52.000
enc-attention-dense,266.634,133.120,9.000,16.002,0.250,8.000,12.000,18.000
enc-post-attention-dropout,98.596,74.793,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,42.330,111.359,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,77.381,419.306,16.000,12.001,1.000,4.000,0.000,22.000
enc-MLP-gelu,34.943,958.452,12.001,12.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,312.791,145.990,12.000,16.002,1.000,8.000,0.000,38.000
enc-post-MLP-dropout,98.443,77.181,16.002,8.000,0.000,12.000,8.000,68.000
enc-final-layernorm,65.744,1629.252,8.000,8.000,0.000,16.031,3.969,36.000
decoder-embedding,546.470,57.465,8.000,10.000,11.469,11.013,0.000,36.000
dec-1st-layernorm,42.164,105.381,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-1,201.029,369.499,12.000,10.750,0.750,0.750,1.250,38.000
dec-attention-score-1,61.851,156.525,10.750,12.250,0.000,2.000,0.000,36.000
dec-attention-softmax-1,68.563,83.894,12.250,12.250,0.000,2.000,0.000,36.000
dec-attention-dropout-1,56.164,65.114,12.250,12.250,0.000,3.000,0.000,36.000
dec-attention-context-1,80.928,123.632,12.250,10.250,0.000,0.250,0.000,16.000
dec-attention-dense-1,219.297,141.183,10.250,12.002,0.250,2.000,0.000,36.000
dec-post-attention-dropout-1,68.753,82.365,12.002,10.000,0.000,3.000,0.000,36.000
dec-2nd-layernorm,42.689,97.359,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-2,278.169,789.477,12.000,12.250,0.750,2.250,1.750,58.000
dec-attention-score-2,62.032,146.898,12.250,19.000,0.000,8.000,12.000,34.000
dec-attention-softmax-2,59.747,72.194,19.000,19.000,0.000,8.000,0.000,52.000
dec-attention-dropout-2,56.937,61.324,19.000,19.000,0.000,12.000,8.000,52.000
dec-attention-context-2,81.662,126.275,19.000,10.250,0.000,0.250,0.000,38.000
dec-attention-dense-2,226.365,147.208,10.250,12.002,0.250,2.000,0.000,36.000
dec-post-attention-dropout-2,69.015,80.273,12.002,10.000,0.000,3.000,0.000,36.000
dec-3rd-layernorm,39.798,104.032,10.000,12.000,0.000,2.008,0.000,36.000
dec-MLP-GEMM-1,96.676,453.253,12.000,11.001,1.000,1.000,1.000,38.000
dec-MLP-gelu,34.477,110.264,11.001,11.000,0.000,1.000,1.000,38.000
dec-MLP-GEMM-2,206.040,155.845,11.000,12.002,1.000,2.000,0.000,38.000
dec-post-MLP-dropout,69.155,87.614,12.002,10.000,0.000,3.000,0.000,36.000
dec-final-layernorm,69.714,1632.929,10.000,10.000,0.000,4.008,0.000,36.000
t5-post-process,990.207,731.701,2.000,0.000,7.469,14.950,1.050,30.000
