op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1617.066,1849.697,0.062,32.000,29.000,48.141,95.859,128.000
enc-1st-layernorm,103.737,394.530,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,3116.512,1154.237,40.000,128.000,1.500,96.000,96.000,370.000
enc-attention-score,526.528,1174.637,80.000,320.000,0.000,256.000,256.000,552.000
enc-attention-softmax,616.368,837.480,320.000,320.000,0.000,256.000,0.000,768.000
enc-attention-dropout,966.865,827.174,320.000,320.000,0.000,384.000,0.000,1024.000
enc-attention-context,653.433,905.852,320.000,64.000,0.000,8.000,12.000,272.000
enc-attention-dense,940.775,264.002,64.000,88.002,0.500,32.000,0.000,96.000
enc-post-attention-dropout,361.091,198.952,88.002,56.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,104.198,391.200,56.000,88.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,433.853,1692.557,88.000,88.002,2.000,32.000,0.000,128.000
enc-MLP-gelu,93.150,209.051,88.002,88.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,1242.998,750.368,88.000,88.002,2.000,32.000,0.000,128.000
enc-post-MLP-dropout,362.573,192.916,88.002,56.000,0.000,48.000,32.000,208.000
final-layernorm,216.712,1648.483,56.000,56.000,0.000,64.125,0.000,128.000
gpt-post-process,14949.598,12708.478,56.000,24.000,25.000,800.203,399.797,0.000
