op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,411.073,608.511,0.008,4.000,33.875,6.018,13.982,50.000
enc-1st-layernorm,42.984,118.530,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,196.095,497.494,8.000,10.000,3.000,7.000,0.000,64.000
enc-attention-score,131.938,239.722,10.000,70.000,0.000,64.000,64.000,128.000
enc-attention-softmax,251.367,255.784,70.000,70.000,0.000,64.000,0.000,192.000
enc-attention-dropout,243.012,210.782,70.000,70.000,0.000,96.000,0.000,256.000
enc-attention-context,130.552,237.116,70.000,6.000,0.000,2.000,0.000,64.000
enc-attention-dense,202.568,141.978,6.000,8.002,1.000,4.000,0.000,2.000
enc-post-attention-dropout,70.386,79.869,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,42.313,94.205,4.000,8.000,0.000,4.016,0.000,20.000
enc-MLP-GEMM-1,122.453,420.568,8.000,12.004,4.000,8.000,0.000,36.000
enc-MLP-gelu,34.815,936.720,12.004,12.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,245.475,216.713,12.000,8.002,4.000,4.000,0.000,40.000
enc-post-MLP-dropout,67.996,79.091,8.002,4.000,0.000,6.000,0.000,36.000
enc-final-layernorm,44.907,958.223,4.000,4.000,0.000,4.016,0.000,20.000
decoder-embedding,488.701,53.993,4.000,5.000,33.875,1.508,4.492,20.000
dec-1st-layernorm,40.934,103.732,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-1,201.342,398.433,6.000,6.500,3.000,1.500,0.500,26.000
dec-attention-score-1,63.803,141.307,6.500,9.500,0.000,4.000,0.000,22.000
dec-attention-softmax-1,70.302,82.585,9.500,9.500,0.000,4.000,0.000,20.000
dec-attention-dropout-1,57.125,65.880,9.500,9.500,0.000,6.000,0.000,40.000
dec-attention-context-1,81.215,119.035,9.500,5.500,0.000,0.500,0.000,22.000
dec-attention-dense-1,212.396,144.911,5.500,6.002,1.000,1.000,1.000,2.000
dec-post-attention-dropout-1,66.710,84.157,6.002,5.000,0.000,1.500,0.500,2.000
dec-2nd-layernorm,41.449,95.745,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-2,255.224,630.161,6.000,9.500,3.000,4.500,0.000,44.000
dec-attention-score-2,64.623,147.715,9.500,23.000,0.000,16.000,16.000,52.000
dec-attention-softmax-2,62.864,71.059,23.000,23.000,0.000,16.000,0.000,68.000
dec-attention-dropout-2,63.144,64.349,23.000,23.000,0.000,24.000,0.000,68.000
dec-attention-context-2,82.150,120.124,23.000,5.500,0.000,0.500,1.500,16.000
dec-attention-dense-2,229.611,147.223,5.500,6.002,1.000,1.000,1.000,2.000
dec-post-attention-dropout-2,67.599,84.163,6.002,5.000,0.000,1.500,0.500,2.000
dec-3rd-layernorm,38.798,99.269,5.000,6.000,0.000,1.004,0.996,4.000
dec-MLP-GEMM-1,78.967,306.977,6.000,7.004,4.000,2.000,0.000,22.000
dec-MLP-gelu,34.353,99.081,7.004,7.000,0.000,2.000,0.000,20.000
dec-MLP-GEMM-2,222.142,132.279,7.000,6.002,4.000,1.000,0.000,22.000
dec-post-MLP-dropout,70.114,84.556,6.002,5.000,0.000,1.500,0.500,2.000
dec-final-layernorm,44.770,957.488,5.000,5.000,0.000,1.004,0.996,2.000
t5-post-process,1026.396,878.162,1.000,0.000,29.875,30.006,15.994,0.000
