op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,121.088,771.769,0.008,4.000,63.750,6.000,14.000,60.000
enc-1st-layernorm,42.593,110.602,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,231.985,411.048,8.000,16.000,6.000,12.000,20.000,88.000
enc-attention-score,268.070,625.852,16.000,136.000,0.000,128.000,128.000,256.000
enc-attention-softmax,480.944,506.036,136.000,136.000,0.000,128.000,0.000,384.000
enc-attention-dropout,480.033,415.833,136.000,136.000,0.000,192.000,0.000,512.000
enc-attention-context,332.644,496.324,136.000,8.000,0.000,4.000,0.000,148.000
enc-attention-dense,90.550,134.931,8.000,8.002,2.000,4.000,0.000,20.000
enc-post-attention-dropout,71.590,77.699,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,42.551,93.815,4.000,8.000,0.000,4.016,0.000,20.000
enc-MLP-GEMM-1,223.284,400.400,8.000,20.008,8.000,16.000,0.000,68.000
enc-MLP-gelu,48.647,913.323,20.008,20.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,216.855,421.029,20.000,8.002,8.000,4.000,0.000,36.000
enc-post-MLP-dropout,70.065,76.401,8.002,4.000,0.000,6.000,0.000,36.000
enc-final-layernorm,45.127,990.179,4.000,4.000,0.000,4.016,0.000,20.000
decoder-embedding,228.926,53.580,4.000,5.000,63.750,1.508,4.492,20.000
dec-1st-layernorm,40.879,129.098,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-1,193.794,256.062,6.000,8.000,6.000,3.000,1.000,24.000
dec-attention-score-1,61.542,160.241,8.000,14.000,0.000,8.000,0.000,40.000
dec-attention-softmax-1,69.721,100.082,14.000,14.000,0.000,8.000,0.000,36.000
dec-attention-dropout-1,65.694,75.783,14.000,14.000,0.000,12.000,8.000,36.000
dec-attention-context-1,80.839,140.941,14.000,6.000,0.000,1.000,1.000,20.000
dec-attention-dense-1,110.183,167.464,6.000,6.002,2.000,1.000,1.000,22.000
dec-post-attention-dropout-1,70.262,104.918,6.002,5.000,0.000,1.500,0.500,2.000
dec-2nd-layernorm,41.329,120.342,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-2,271.717,392.019,6.000,14.000,6.000,9.000,13.000,74.000
dec-attention-score-2,73.104,159.167,14.000,41.000,0.000,32.000,32.000,86.000
dec-attention-softmax-2,119.447,132.781,41.000,41.000,0.000,32.000,0.000,96.000
dec-attention-dropout-2,123.130,108.200,41.000,41.000,0.000,48.000,0.000,148.000
dec-attention-context-2,81.095,140.814,41.000,6.000,0.000,1.000,1.000,52.000
dec-attention-dense-2,105.873,145.893,6.000,6.002,2.000,1.000,1.000,22.000
dec-post-attention-dropout-2,69.262,93.259,6.002,5.000,0.000,1.500,0.500,2.000
dec-3rd-layernorm,37.845,98.991,5.000,6.000,0.000,1.004,0.996,4.000
dec-MLP-GEMM-1,76.025,160.581,6.000,9.008,8.000,4.000,0.000,42.000
dec-MLP-gelu,34.964,96.384,9.008,9.000,0.000,4.000,0.000,20.000
dec-MLP-GEMM-2,104.777,126.734,9.000,6.002,8.000,1.000,0.000,42.000
dec-post-MLP-dropout,78.652,97.765,6.002,5.000,0.000,1.500,0.500,2.000
dec-final-layernorm,44.923,970.551,5.000,5.000,0.000,1.004,0.996,2.000
t5-post-process,1400.176,1249.964,1.000,0.000,59.750,60.006,29.994,0.000
