op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3059.593,3004.243,0.031,64.000,116.000,96.070,191.930,384.000
enc-1st-layernorm,283.669,951.443,64.000,128.000,0.000,64.062,0.000,512.000
enc-attention-qkv,7834.357,5101.402,80.000,256.000,24.000,192.000,192.000,660.000
enc-attention-score,787.750,1147.335,160.000,384.000,0.000,256.000,256.000,560.000
enc-attention-softmax,615.712,841.486,384.000,384.000,0.000,256.000,0.000,768.000
enc-attention-dropout,957.965,828.416,384.000,384.000,0.000,384.000,0.000,1024.000
enc-attention-context,636.343,1285.192,384.000,128.000,0.000,16.000,16.000,304.000
enc-attention-dense,2342.206,1441.419,128.000,176.008,8.000,64.000,0.000,192.000
enc-post-attention-dropout,713.112,397.922,176.008,112.000,0.000,96.000,64.000,336.000
enc-2nd-layernorm,282.007,953.622,112.000,176.000,0.000,64.062,0.000,512.000
enc-MLP-GEMM-1,3180.605,6983.167,176.000,176.008,32.000,64.000,0.000,256.000
enc-MLP-gelu,182.869,356.160,176.008,176.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,4584.956,5433.908,176.000,176.008,32.000,64.000,0.000,256.000
enc-post-MLP-dropout,714.173,379.282,176.008,112.000,0.000,96.000,64.000,336.000
final-layernorm,501.324,1666.542,112.000,112.000,0.000,128.062,0.000,256.000
gpt-post-process,13657.701,19414.961,112.000,48.000,100.000,400.102,199.898,0.000
