op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,8370.216,6838.772,0.062,160.000,270.000,240.141,399.859,960.000
enc-1st-layernorm,784.501,2763.975,160.000,320.000,0.000,160.125,0.000,1280.000
enc-attention-qkv,30700.046,28119.161,240.000,640.000,75.000,480.000,480.000,1640.000
enc-attention-score,4309.616,5512.768,480.000,1600.000,0.000,1280.000,1280.000,2800.000
enc-attention-softmax,3044.697,4141.208,1600.000,1600.000,0.000,1280.000,0.000,3840.000
enc-attention-dropout,4873.700,4116.988,1600.000,1600.000,0.000,1920.000,0.000,5120.000
enc-attention-context,3197.466,6506.776,1600.000,320.000,0.000,80.000,80.000,1520.000
enc-attention-dense,9375.848,8271.489,320.000,400.010,25.000,160.000,0.000,560.000
enc-post-attention-dropout,1756.119,956.211,400.010,240.000,0.000,240.000,160.000,720.000
enc-2nd-layernorm,743.802,2728.258,240.000,400.000,0.000,160.125,0.000,1280.000
enc-MLP-GEMM-1,20263.510,37662.525,400.000,560.020,100.000,320.000,0.000,1220.000
enc-MLP-gelu,899.909,1678.998,560.020,560.000,0.000,320.000,0.000,1360.000
enc-MLP-GEMM-2,24846.764,32908.806,560.000,400.010,100.000,160.000,0.000,900.000
enc-post-MLP-dropout,1762.140,938.269,400.010,240.000,0.000,240.000,160.000,720.000
final-layernorm,1299.990,2117.305,240.000,240.000,0.000,320.125,0.000,640.000
gpt-post-process,70501.363,92528.199,240.000,80.000,250.000,1600.203,799.797,0.000
