op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,743.740,1545.781,0.062,32.000,63.750,48.000,0.000,128.000
enc-1st-layernorm,102.861,385.243,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,6292.143,9845.235,64.000,416.000,24.000,384.000,384.000,1304.000
enc-attention-score,6239.812,8579.767,416.000,2208.000,0.000,2048.000,2048.000,4480.000
enc-attention-softmax,7396.084,7985.046,2208.000,2208.000,0.000,2048.000,0.000,6144.000
enc-attention-dropout,7736.802,6585.578,2208.000,2208.000,0.000,3072.000,0.000,8192.000
enc-attention-context,4935.862,9519.881,2208.000,160.000,0.000,128.000,128.000,2432.000
enc-attention-dense,1621.869,2892.857,160.000,64.002,8.000,32.000,0.000,160.000
enc-post-attention-dropout,384.330,198.737,64.002,32.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,103.327,383.835,32.000,64.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,7023.603,10225.674,64.000,544.031,32.000,512.000,0.000,1600.000
enc-MLP-gelu,1415.982,2644.883,544.031,544.000,0.000,512.000,0.000,2176.000
enc-MLP-GEMM-2,6328.492,11265.373,544.000,64.002,32.000,32.000,0.000,576.000
enc-post-MLP-dropout,372.412,193.299,64.002,32.000,0.000,48.000,32.000,208.000
enc-final-layernorm,215.523,1606.307,32.000,32.000,0.000,64.125,0.000,128.000
decoder-embedding,327.400,56.412,32.000,40.000,63.750,44.035,29.965,96.000
dec-1st-layernorm,41.159,113.240,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-1,1619.233,2565.464,48.000,136.000,24.000,96.000,96.000,512.000
dec-attention-score-1,456.216,882.525,136.000,200.000,0.000,128.000,128.000,448.000
dec-attention-softmax-1,277.481,338.918,200.000,200.000,0.000,128.000,0.000,480.000
dec-attention-dropout-1,479.351,416.129,200.000,200.000,0.000,192.000,0.000,608.000
dec-attention-context-1,486.294,793.225,200.000,72.000,0.000,32.000,32.000,320.000
dec-attention-dense-1,438.370,833.527,72.000,48.002,8.000,8.000,0.000,148.000
dec-post-attention-dropout-1,98.861,85.765,48.002,40.000,0.000,12.000,8.000,164.000
dec-2nd-layernorm,41.786,111.616,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-2,4681.315,7432.048,48.000,328.000,24.000,288.000,256.000,1104.000
dec-attention-score-2,1674.917,2814.311,328.000,680.000,0.000,512.000,512.000,1536.000
dec-attention-softmax-2,1758.019,2002.614,680.000,680.000,0.000,512.000,0.000,1632.000
dec-attention-dropout-2,1934.571,1649.463,680.000,680.000,0.000,768.000,0.000,2144.000
dec-attention-context-2,1283.621,2859.322,680.000,72.000,0.000,32.000,32.000,800.000
dec-attention-dense-2,454.545,829.145,72.000,48.002,8.000,8.000,0.000,148.000
dec-post-attention-dropout-2,104.373,85.537,48.002,40.000,0.000,12.000,8.000,164.000
dec-3rd-layernorm,38.728,112.014,40.000,48.000,0.000,8.031,0.000,168.000
dec-MLP-GEMM-1,1747.190,2673.305,48.000,168.031,32.000,128.000,0.000,512.000
dec-MLP-gelu,362.511,681.102,168.031,168.000,0.000,128.000,0.000,688.000
dec-MLP-GEMM-2,1572.883,2896.661,168.000,48.002,32.000,8.000,12.000,272.000
dec-post-MLP-dropout,98.902,83.529,48.002,40.000,0.000,12.000,8.000,164.000
dec-final-layernorm,65.399,1621.801,40.000,40.000,0.000,16.031,3.969,132.000
t5-post-process,8972.646,7478.501,8.000,0.000,59.750,478.051,239.949,0.000
