op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,4329.287,3749.632,0.062,80.000,135.000,120.141,239.859,480.000
enc-1st-layernorm,296.206,1138.318,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,12021.964,7903.779,120.000,320.000,18.750,240.000,240.000,804.000
enc-attention-score,2842.917,4257.455,240.000,1184.000,0.000,1024.000,1024.000,2168.000
enc-attention-softmax,2442.020,3266.902,1184.000,1184.000,0.000,1024.000,0.000,3072.000
enc-attention-dropout,3950.781,3293.833,1184.000,1184.000,0.000,1536.000,0.000,4096.000
enc-attention-context,2479.264,4603.771,1184.000,160.000,0.000,40.000,40.000,1144.000
enc-attention-dense,3643.038,2222.204,160.000,200.005,6.250,80.000,0.000,280.000
enc-post-attention-dropout,886.996,489.177,200.005,120.000,0.000,120.000,80.000,400.000
enc-2nd-layernorm,274.413,1112.065,120.000,200.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,5258.678,10407.022,200.000,280.010,25.000,160.000,0.000,586.000
enc-MLP-gelu,450.782,851.262,280.010,280.000,0.000,160.000,0.000,720.000
enc-MLP-GEMM-2,7253.475,8352.653,280.000,200.005,25.000,80.000,0.000,426.000
enc-post-MLP-dropout,888.989,472.434,200.005,120.000,0.000,120.000,80.000,400.000
final-layernorm,557.877,1573.416,120.000,120.000,0.000,160.125,0.000,320.000
gpt-post-process,42868.299,49697.516,120.000,40.000,125.000,1600.203,799.797,0.000
