op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,490.280,1088.970,0.008,8.000,108.000,12.018,7.982,140.000
enc-1st-layernorm,41.355,123.426,8.000,16.000,0.000,8.016,0.000,72.000
enc-attention-qkv,1350.564,720.056,12.000,32.000,12.000,24.000,24.000,158.000
enc-attention-score,263.747,591.736,24.000,144.000,0.000,128.000,128.000,256.000
enc-attention-softmax,310.826,418.828,144.000,144.000,0.000,128.000,0.000,384.000
enc-attention-dropout,480.022,416.626,144.000,144.000,0.000,192.000,0.000,512.000
enc-attention-context,372.522,492.841,144.000,16.000,0.000,4.000,0.000,148.000
enc-attention-dense,529.319,212.789,16.000,20.004,4.000,8.000,0.000,36.000
enc-post-attention-dropout,98.634,77.342,20.004,12.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,42.185,120.615,12.000,20.000,0.000,8.016,0.000,72.000
enc-MLP-GEMM-1,441.308,1289.933,20.000,28.008,16.000,16.000,0.000,64.000
enc-MLP-gelu,49.227,109.613,28.008,28.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,818.256,795.441,28.000,20.004,16.000,8.000,12.000,48.000
enc-post-MLP-dropout,99.021,77.908,20.004,12.000,0.000,12.000,8.000,68.000
final-layernorm,45.254,962.731,12.000,12.000,0.000,8.016,0.000,36.000
gpt-post-process,4944.047,5548.164,12.000,4.000,100.000,200.025,99.975,0.000
