op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,466.537,835.745,0.008,8.000,58.000,12.018,27.982,90.000
enc-1st-layernorm,41.651,121.123,8.000,16.000,0.000,8.016,0.000,72.000
enc-attention-qkv,1024.808,458.494,10.000,32.000,6.000,24.000,24.000,158.000
enc-attention-score,132.729,272.083,20.000,80.000,0.000,64.000,64.000,128.000
enc-attention-softmax,158.945,212.107,80.000,80.000,0.000,64.000,0.000,192.000
enc-attention-dropout,243.404,210.350,80.000,80.000,0.000,96.000,0.000,256.000
enc-attention-context,130.219,236.751,80.000,16.000,0.000,2.000,0.000,64.000
enc-attention-dense,437.411,148.567,16.000,22.004,2.000,8.000,0.000,36.000
enc-post-attention-dropout,98.863,76.015,22.004,14.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,44.600,118.538,14.000,22.000,0.000,8.016,0.000,72.000
enc-MLP-GEMM-1,230.019,827.488,22.000,22.004,8.000,8.000,12.000,36.000
enc-MLP-gelu,34.437,99.599,22.004,22.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,570.569,415.159,22.000,22.004,8.000,8.000,12.000,36.000
enc-post-MLP-dropout,99.165,71.088,22.004,14.000,0.000,12.000,8.000,68.000
final-layernorm,46.258,1008.893,14.000,14.000,0.000,8.016,0.000,36.000
gpt-post-process,2705.719,3084.399,14.000,6.000,50.000,100.025,49.975,0.000
