op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7451.911,6691.985,0.062,160.000,145.000,240.141,479.859,640.000
enc-1st-layernorm,767.416,2732.644,160.000,320.000,0.000,160.125,0.000,1280.000
enc-attention-qkv,8183.459,16781.635,320.000,280.000,37.500,120.000,0.000,640.000
enc-attention-score,2075.607,2711.051,280.000,840.000,0.000,640.000,640.000,1400.000
enc-attention-softmax,1523.582,2037.369,840.000,840.000,0.000,640.000,0.000,1920.000
enc-attention-dropout,2397.691,2060.753,840.000,840.000,0.000,960.000,0.000,2560.000
enc-attention-context,1593.944,3233.669,840.000,200.000,0.000,40.000,40.000,760.000
enc-attention-dense,6135.362,4269.303,200.000,320.010,12.500,160.000,0.000,520.000
enc-post-attention-dropout,1758.976,942.844,320.010,160.000,0.000,240.000,160.000,720.000
enc-2nd-layernorm,742.189,2736.217,160.000,320.000,0.000,160.125,0.000,1280.000
enc-MLP-GEMM-1,9969.869,19727.066,320.000,320.010,50.000,160.000,0.000,640.000
enc-MLP-gelu,451.992,850.638,320.010,320.000,0.000,160.000,0.000,720.000
enc-MLP-GEMM-2,13347.378,16173.775,320.000,320.010,50.000,160.000,0.000,690.000
enc-post-MLP-dropout,1761.066,943.785,320.010,160.000,0.000,240.000,160.000,720.000
final-layernorm,1299.903,2113.781,160.000,160.000,0.000,320.125,0.000,640.000
gpt-post-process,32076.373,47498.515,160.000,0.000,125.000,800.203,399.797,0.000
