op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,388.269,521.733,0.008,2.000,27.000,3.018,0.000,0.000
enc-1st-layernorm,41.928,95.727,2.000,4.000,0.000,2.016,0.000,0.000
enc-attention-qkv,587.897,243.018,3.000,8.000,0.750,6.000,14.000,46.000
enc-attention-score,66.299,155.734,6.000,36.000,0.000,32.000,32.000,68.000
enc-attention-softmax,82.972,116.653,36.000,36.000,0.000,32.000,0.000,96.000
enc-attention-dropout,123.190,107.971,36.000,36.000,0.000,48.000,0.000,128.000
enc-attention-context,82.698,139.530,36.000,4.000,0.000,1.000,1.000,52.000
enc-attention-dense,309.051,135.355,4.000,5.001,0.250,2.000,18.000,2.000
enc-post-attention-dropout,68.607,78.079,5.001,3.000,0.000,3.000,0.000,20.000
enc-2nd-layernorm,42.124,93.850,3.000,5.000,0.000,2.016,0.000,0.000
enc-MLP-GEMM-1,89.135,356.861,5.000,7.002,1.000,4.000,0.000,2.000
enc-MLP-gelu,35.079,99.789,7.002,7.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,321.968,135.167,7.000,5.001,1.000,2.000,0.000,2.000
enc-post-MLP-dropout,69.265,77.299,5.001,3.000,0.000,3.000,0.000,20.000
final-layernorm,45.145,959.890,3.000,3.000,0.000,2.016,0.000,0.000
gpt-post-process,3523.555,2457.292,3.000,1.000,25.000,200.025,99.975,0.000
