op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,385.396,597.914,0.008,4.000,33.875,6.143,0.000,0.000
enc-1st-layernorm,40.809,104.405,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,1625.657,2778.238,8.000,100.000,48.000,96.000,96.000,420.000
enc-attention-score,1531.726,2126.101,100.000,548.000,0.000,512.000,512.000,1120.000
enc-attention-softmax,1863.344,1999.565,548.000,548.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1925.976,1649.493,548.000,548.000,0.000,768.000,0.000,2048.000
enc-attention-context,1215.669,2387.590,548.000,36.000,0.000,32.000,32.000,608.000
enc-attention-dense,548.693,762.646,36.000,8.002,16.000,4.000,0.000,48.000
enc-post-attention-dropout,68.103,71.710,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,40.936,93.472,4.000,8.000,0.000,4.016,0.000,20.000
enc-MLP-GEMM-1,1725.169,2896.060,8.000,132.062,64.000,128.000,0.000,448.000
enc-MLP-gelu,361.544,686.624,132.062,132.000,0.000,128.000,0.000,592.000
enc-MLP-GEMM-2,1677.909,3000.548,132.000,8.002,64.000,4.000,0.000,192.000
enc-post-MLP-dropout,68.964,74.189,8.002,4.000,0.000,6.000,0.000,36.000
enc-final-layernorm,45.174,960.701,4.000,4.000,0.000,4.016,0.000,20.000
decoder-embedding,482.469,55.853,4.000,5.000,33.875,1.508,4.492,20.000
dec-1st-layernorm,40.404,126.745,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-1,406.628,792.720,6.000,29.000,48.000,24.000,22.000,124.000
dec-attention-score-1,111.730,260.013,29.000,45.000,0.000,32.000,32.000,116.000
dec-attention-softmax-1,72.826,88.465,45.000,45.000,0.000,32.000,0.000,96.000
dec-attention-dropout-1,124.022,106.753,45.000,45.000,0.000,48.000,0.000,148.000
dec-attention-context-1,139.846,212.291,45.000,13.000,0.000,8.000,12.000,68.000
dec-attention-dense-1,220.184,216.377,13.000,6.002,16.000,1.000,0.000,38.000
dec-post-attention-dropout-1,69.051,81.894,6.002,5.000,0.000,1.500,0.500,2.000
dec-2nd-layernorm,40.873,109.797,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-2,1204.650,2225.627,6.000,77.000,48.000,72.000,78.000,352.000
dec-attention-score-2,401.440,768.609,77.000,165.000,0.000,128.000,128.000,340.000
dec-attention-softmax-2,445.062,504.936,165.000,165.000,0.000,128.000,0.000,384.000
dec-attention-dropout-2,481.569,415.474,165.000,165.000,0.000,192.000,0.000,512.000
dec-attention-context-2,400.492,683.945,165.000,13.000,0.000,8.000,0.000,196.000
dec-attention-dense-2,221.345,217.402,13.000,6.002,16.000,1.000,0.000,38.000
dec-post-attention-dropout-2,69.419,83.464,6.002,5.000,0.000,1.500,0.500,2.000
dec-3rd-layernorm,38.500,102.773,5.000,6.000,0.000,1.004,0.996,4.000
dec-MLP-GEMM-1,441.949,850.675,6.000,37.062,64.000,32.000,0.000,162.000
dec-MLP-gelu,93.831,181.749,37.062,37.000,0.000,32.000,0.000,128.000
dec-MLP-GEMM-2,465.971,795.438,37.000,6.002,64.000,1.000,0.000,98.000
dec-post-MLP-dropout,69.344,85.126,6.002,5.000,0.000,1.500,0.500,2.000
dec-final-layernorm,45.416,973.836,5.000,5.000,0.000,1.004,0.996,2.000
t5-post-process,977.080,854.460,1.000,0.000,29.875,30.006,15.994,0.000
