op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,524.857,726.721,0.016,8.000,16.500,12.035,7.965,48.000
enc-1st-layernorm,42.025,111.352,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,822.318,352.130,9.000,32.000,0.750,24.000,24.000,160.000
enc-attention-score,66.222,161.393,18.000,48.000,0.000,32.000,32.000,68.000
enc-attention-softmax,82.930,113.888,48.000,48.000,0.000,32.000,0.000,96.000
enc-attention-dropout,123.316,106.890,48.000,48.000,0.000,48.000,0.000,128.000
enc-attention-context,82.554,137.112,48.000,16.000,0.000,1.000,1.000,52.000
enc-attention-dense,489.699,135.885,16.000,23.002,0.250,8.000,12.000,18.000
enc-post-attention-dropout,98.647,77.376,23.002,15.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,41.625,110.854,15.000,23.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,88.383,592.147,23.000,19.001,1.000,4.000,0.000,22.000
enc-MLP-gelu,34.226,898.290,19.001,19.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,478.611,135.422,19.000,23.002,1.000,8.000,0.000,38.000
enc-post-MLP-dropout,98.504,75.110,23.002,15.000,0.000,12.000,8.000,68.000
final-layernorm,64.785,1621.124,15.000,15.000,0.000,16.031,3.969,36.000
gpt-post-process,2262.843,2243.623,15.000,7.000,12.500,100.051,49.949,0.000
