op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6506.766,5840.415,0.062,160.000,82.500,240.141,479.859,640.000
enc-1st-layernorm,742.453,2738.886,160.000,320.000,0.000,160.125,0.000,1280.000
enc-attention-qkv,14464.889,9332.236,180.000,640.000,18.750,480.000,480.000,1440.000
enc-attention-score,1041.013,1416.532,360.000,640.000,0.000,320.000,320.000,700.000
enc-attention-softmax,765.233,1040.981,640.000,640.000,0.000,320.000,0.000,960.000
enc-attention-dropout,1201.824,1032.678,640.000,640.000,0.000,480.000,0.000,1280.000
enc-attention-context,841.738,1653.049,640.000,320.000,0.000,20.000,20.000,380.000
enc-attention-dense,3912.894,2369.330,320.000,460.010,6.250,160.000,0.000,480.000
enc-post-attention-dropout,1755.722,946.470,460.010,300.000,0.000,240.000,160.000,720.000
enc-2nd-layernorm,741.218,2734.520,300.000,460.000,0.000,160.125,0.000,1280.000
enc-MLP-GEMM-1,5010.598,10752.283,460.000,380.005,25.000,80.000,0.000,400.000
enc-MLP-gelu,227.602,440.296,380.005,380.000,0.000,80.000,0.000,400.000
enc-MLP-GEMM-2,7582.037,8149.652,380.000,460.010,25.000,160.000,0.000,560.000
enc-post-MLP-dropout,1758.862,944.281,460.010,300.000,0.000,240.000,160.000,720.000
final-layernorm,1299.810,2108.670,300.000,300.000,0.000,320.125,0.000,640.000
gpt-post-process,16413.151,24172.056,300.000,140.000,62.500,400.203,199.797,0.000
