op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,520.153,838.424,0.031,8.000,27.000,12.070,7.930,62.000
enc-1st-layernorm,42.112,120.870,8.000,16.000,0.000,8.062,0.000,72.000
enc-attention-qkv,209.477,691.047,16.000,20.000,0.750,12.000,8.000,100.000
enc-attention-score,263.544,595.785,20.000,140.000,0.000,128.000,128.000,256.000
enc-attention-softmax,310.067,404.016,140.000,140.000,0.000,128.000,0.000,384.000
enc-attention-dropout,480.502,416.843,140.000,140.000,0.000,192.000,0.000,512.000
enc-attention-context,342.752,490.716,140.000,12.000,0.000,4.000,0.000,148.000
enc-attention-dense,482.402,176.789,12.000,16.001,0.250,8.000,0.000,36.000
enc-post-attention-dropout,98.656,76.357,16.001,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,42.259,120.037,8.000,16.000,0.000,8.062,0.000,72.000
enc-MLP-GEMM-1,122.814,651.709,16.000,24.002,1.000,16.000,0.000,50.000
enc-MLP-gelu,48.718,114.002,24.002,24.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,521.139,223.085,24.000,16.001,1.000,8.000,12.000,34.000
enc-post-MLP-dropout,98.792,78.872,16.001,8.000,0.000,12.000,8.000,68.000
final-layernorm,68.315,1572.748,8.000,8.000,0.000,16.062,3.938,36.000
gpt-post-process,12953.137,8451.259,8.000,0.000,25.000,800.102,399.898,0.000
