op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7451.911,6691.985,0.062,160.000,145.000,240.141,479.859,640.000
enc-1st-layernorm,767.416,2732.644,160.000,320.000,0.000,160.125,0.000,1280.000
enc-attention-qkv,20774.324,15430.107,200.000,640.000,37.500,480.000,480.000,1560.000
enc-attention-score,2075.607,2711.051,400.000,960.000,0.000,640.000,640.000,1400.000
enc-attention-softmax,1523.582,2037.369,960.000,960.000,0.000,640.000,0.000,1920.000
enc-attention-dropout,2397.691,2060.753,960.000,960.000,0.000,960.000,0.000,2560.000
enc-attention-context,1593.944,3233.669,960.000,320.000,0.000,40.000,40.000,760.000
enc-attention-dense,6162.555,4245.369,320.000,440.010,12.500,160.000,0.000,480.000
enc-post-attention-dropout,1758.976,942.844,440.010,280.000,0.000,240.000,160.000,720.000
enc-2nd-layernorm,742.189,2736.217,280.000,440.000,0.000,160.125,0.000,1280.000
enc-MLP-GEMM-1,9961.654,19688.263,440.000,440.010,50.000,160.000,0.000,640.000
enc-MLP-gelu,451.992,850.638,440.010,440.000,0.000,160.000,0.000,720.000
enc-MLP-GEMM-2,13362.362,16149.626,440.000,440.010,50.000,160.000,0.000,640.000
enc-post-MLP-dropout,1761.066,943.785,440.010,280.000,0.000,240.000,160.000,720.000
final-layernorm,1299.903,2113.781,280.000,280.000,0.000,320.125,0.000,640.000
gpt-post-process,32076.373,47498.515,280.000,120.000,125.000,800.203,399.797,0.000
