op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,384.302,519.220,0.008,4.000,18.938,6.018,0.000,0.000
enc-1st-layernorm,41.560,99.592,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,801.669,1558.938,8.000,52.000,24.000,48.000,32.000,272.000
enc-attention-score,748.374,1136.177,52.000,276.000,0.000,256.000,256.000,560.000
enc-attention-softmax,942.104,1005.177,276.000,276.000,0.000,256.000,0.000,768.000
enc-attention-dropout,959.307,826.559,276.000,276.000,0.000,384.000,0.000,1024.000
enc-attention-context,663.909,1237.990,276.000,20.000,0.000,16.000,16.000,304.000
enc-attention-dense,378.681,413.477,20.000,8.002,8.000,4.000,0.000,36.000
enc-post-attention-dropout,70.724,78.562,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,41.071,97.280,4.000,8.000,0.000,4.016,0.000,20.000
enc-MLP-GEMM-1,866.241,1679.345,8.000,68.031,32.000,64.000,0.000,224.000
enc-MLP-gelu,182.949,362.478,68.031,68.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,956.086,1496.707,68.000,8.002,32.000,4.000,0.000,96.000
enc-post-MLP-dropout,69.420,73.242,8.002,4.000,0.000,6.000,0.000,36.000
enc-final-layernorm,45.433,949.970,4.000,4.000,0.000,4.016,0.000,20.000
decoder-embedding,493.870,52.350,4.000,5.000,18.938,1.508,4.492,0.000
dec-1st-layernorm,41.038,100.882,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-1,234.437,519.780,6.000,17.000,24.000,12.000,10.000,64.000
dec-attention-score-1,63.505,145.339,17.000,25.000,0.000,16.000,16.000,52.000
dec-attention-softmax-1,70.022,86.440,25.000,25.000,0.000,16.000,0.000,68.000
dec-attention-dropout-1,63.039,66.649,25.000,25.000,0.000,24.000,0.000,68.000
dec-attention-context-1,81.280,126.687,25.000,9.000,0.000,4.000,0.000,36.000
dec-attention-dense-1,224.240,129.951,9.000,6.002,8.000,1.000,0.000,42.000
dec-post-attention-dropout-1,67.909,84.426,6.002,5.000,0.000,1.500,0.500,2.000
dec-2nd-layernorm,40.542,99.652,5.000,6.000,0.000,1.004,0.996,4.000
dec-attention-qkv-2,614.756,1423.995,6.000,41.000,24.000,36.000,30.000,216.000
dec-attention-score-2,208.889,348.074,41.000,85.000,0.000,64.000,64.000,164.000
dec-attention-softmax-2,229.685,255.761,85.000,85.000,0.000,64.000,0.000,192.000
dec-attention-dropout-2,243.187,209.994,85.000,85.000,0.000,96.000,0.000,256.000
dec-attention-context-2,146.840,357.349,85.000,9.000,0.000,4.000,16.000,100.000
dec-attention-dense-2,225.810,127.237,9.000,6.002,8.000,1.000,0.000,42.000
dec-post-attention-dropout-2,77.678,88.972,6.002,5.000,0.000,1.500,0.500,2.000
dec-3rd-layernorm,37.727,97.411,5.000,6.000,0.000,1.004,0.996,4.000
dec-MLP-GEMM-1,235.889,499.364,6.000,21.031,32.000,16.000,0.000,102.000
dec-MLP-gelu,48.811,106.041,21.031,21.000,0.000,16.000,0.000,84.000
dec-MLP-GEMM-2,305.011,406.131,21.000,6.002,32.000,1.000,0.000,50.000
dec-post-MLP-dropout,69.624,84.003,6.002,5.000,0.000,1.500,0.500,2.000
dec-final-layernorm,45.289,971.515,5.000,5.000,0.000,1.004,0.996,2.000
t5-post-process,941.783,648.886,1.000,0.000,14.938,14.944,21.056,0.000
