op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1441.833,1768.662,0.062,32.000,11.469,48.141,79.859,128.000
enc-1st-layernorm,102.745,386.682,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,801.152,2193.099,64.000,80.000,3.000,48.000,32.000,258.000
enc-attention-score,749.764,1168.540,80.000,304.000,0.000,256.000,256.000,560.000
enc-attention-softmax,943.956,1006.402,304.000,304.000,0.000,256.000,0.000,768.000
enc-attention-dropout,958.050,827.385,304.000,304.000,0.000,384.000,0.000,1024.000
enc-attention-context,628.140,1252.980,304.000,48.000,0.000,16.000,16.000,304.000
enc-attention-dense,746.719,407.251,48.000,64.002,1.000,32.000,0.000,114.000
enc-post-attention-dropout,360.034,193.262,64.002,32.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,103.898,391.264,32.000,64.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,847.625,2244.326,64.000,96.004,4.000,64.000,0.000,224.000
enc-MLP-gelu,182.210,374.044,96.004,96.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,1333.563,1377.763,96.000,64.002,4.000,32.000,0.000,160.000
enc-post-MLP-dropout,361.274,194.861,64.002,32.000,0.000,48.000,32.000,208.000
enc-final-layernorm,214.535,1625.612,32.000,32.000,0.000,64.125,0.000,128.000
decoder-embedding,678.546,58.197,32.000,40.000,11.469,44.570,9.430,112.000
dec-1st-layernorm,42.710,111.910,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-1,216.166,693.120,48.000,52.000,3.000,13.000,19.000,196.000
dec-attention-score-1,64.344,146.036,52.000,60.000,0.000,16.000,16.000,128.000
dec-attention-softmax-1,70.053,85.199,60.000,60.000,0.000,16.000,0.000,144.000
dec-attention-dropout-1,63.175,66.295,60.000,60.000,0.000,24.000,12.000,160.000
dec-attention-context-1,81.782,125.341,60.000,44.000,0.000,4.000,0.000,116.000
dec-attention-dense-1,309.250,153.507,44.000,48.002,1.000,8.000,0.000,134.000
dec-post-attention-dropout-1,98.311,83.517,48.002,40.000,0.000,12.000,8.000,164.000
dec-2nd-layernorm,42.362,111.588,40.000,48.000,0.000,8.031,0.000,168.000
dec-attention-qkv-2,609.603,2510.482,48.000,76.000,3.000,36.000,30.000,356.000
dec-attention-score-2,208.060,351.205,76.000,120.000,0.000,64.000,64.000,276.000
dec-attention-softmax-2,234.531,255.680,120.000,120.000,0.000,64.000,0.000,288.000
dec-attention-dropout-2,243.621,209.697,120.000,120.000,0.000,96.000,0.000,352.000
dec-attention-context-2,157.124,365.913,120.000,44.000,0.000,4.000,16.000,176.000
dec-attention-dense-2,310.581,151.622,44.000,48.002,1.000,8.000,0.000,134.000
dec-post-attention-dropout-2,98.326,83.016,48.002,40.000,0.000,12.000,8.000,164.000
dec-3rd-layernorm,39.802,112.174,40.000,48.000,0.000,8.031,0.000,168.000
dec-MLP-GEMM-1,221.301,772.693,48.000,56.004,4.000,16.000,0.000,164.000
dec-MLP-gelu,48.497,111.200,56.004,56.000,0.000,16.000,0.000,224.000
dec-MLP-GEMM-2,471.338,397.187,56.000,48.002,4.000,8.000,0.000,148.000
dec-post-MLP-dropout,98.575,81.921,48.002,40.000,0.000,12.000,8.000,164.000
dec-final-layernorm,67.081,1642.681,40.000,40.000,0.000,16.031,3.969,132.000
t5-post-process,1675.982,1610.883,8.000,0.000,7.469,60.051,29.949,82.000
