op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,491.459,738.238,0.016,8.000,18.938,12.035,0.000,52.000
enc-1st-layernorm,41.337,110.989,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,191.208,490.859,16.000,14.000,1.500,6.000,14.000,44.000
enc-attention-score,132.136,248.586,14.000,74.000,0.000,64.000,64.000,128.000
enc-attention-softmax,250.537,255.977,74.000,74.000,0.000,64.000,0.000,192.000
enc-attention-dropout,243.235,209.938,74.000,74.000,0.000,96.000,0.000,256.000
enc-attention-context,159.556,235.736,74.000,10.000,0.000,2.000,0.000,64.000
enc-attention-dense,243.825,136.482,10.000,16.002,0.500,8.000,0.000,16.000
enc-post-attention-dropout,98.851,82.805,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,41.363,111.197,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,122.620,457.388,16.000,16.002,2.000,8.000,12.000,36.000
enc-MLP-gelu,35.142,1757.246,16.002,16.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,371.929,217.335,16.000,16.002,2.000,8.000,12.000,36.000
enc-post-MLP-dropout,98.763,98.804,16.002,8.000,0.000,12.000,8.000,68.000
enc-final-layernorm,65.397,1687.715,8.000,8.000,0.000,16.031,3.969,36.000
decoder-embedding,543.267,55.326,8.000,10.000,18.938,11.013,10.987,16.000
dec-1st-layernorm,41.187,101.496,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-1,188.971,384.418,12.000,11.500,1.500,1.500,0.000,42.000
dec-attention-score-1,62.463,147.918,11.500,14.500,0.000,4.000,0.000,38.000
dec-attention-softmax-1,74.935,89.582,14.500,14.500,0.000,4.000,0.000,36.000
dec-attention-dropout-1,56.838,64.497,14.500,14.500,0.000,6.000,0.000,56.000
dec-attention-context-1,88.260,129.927,14.500,10.500,0.000,0.500,0.000,38.000
dec-attention-dense-1,202.109,150.352,10.500,12.002,0.500,2.000,0.000,38.000
dec-post-attention-dropout-1,67.780,92.387,12.002,10.000,0.000,3.000,0.000,36.000
dec-2nd-layernorm,40.916,102.654,10.000,12.000,0.000,2.008,0.000,36.000
dec-attention-qkv-2,252.316,2531.185,12.000,14.500,1.500,4.500,0.000,74.000
dec-attention-score-2,63.314,142.869,14.500,28.000,0.000,16.000,16.000,68.000
dec-attention-softmax-2,64.871,73.665,28.000,28.000,0.000,16.000,0.000,84.000
dec-attention-dropout-2,69.818,67.625,28.000,28.000,0.000,24.000,0.000,100.000
dec-attention-context-2,81.373,125.762,28.000,10.500,0.000,0.500,1.500,32.000
dec-attention-dense-2,212.591,161.051,10.500,12.002,0.500,2.000,0.000,38.000
dec-post-attention-dropout-2,77.579,89.457,12.002,10.000,0.000,3.000,0.000,36.000
dec-3rd-layernorm,43.184,107.924,10.000,12.000,0.000,2.008,0.000,36.000
dec-MLP-GEMM-1,80.459,255.864,12.000,12.002,2.000,2.000,0.000,40.000
dec-MLP-gelu,48.087,105.323,12.002,12.000,0.000,2.000,0.000,36.000
dec-MLP-GEMM-2,207.609,131.233,12.000,12.002,2.000,2.000,0.000,40.000
dec-post-MLP-dropout,78.053,88.580,12.002,10.000,0.000,3.000,0.000,36.000
dec-final-layernorm,78.870,1626.297,10.000,10.000,0.000,4.008,0.000,36.000
t5-post-process,1015.155,956.329,2.000,0.000,14.938,30.138,0.000,60.000
