op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2683.710,2729.803,0.031,64.000,66.000,96.070,191.930,256.000
enc-1st-layernorm,286.167,983.082,64.000,128.000,0.000,64.062,0.000,512.000
enc-attention-qkv,5566.412,3197.542,72.000,256.000,12.000,192.000,192.000,660.000
enc-attention-score,372.306,634.679,144.000,256.000,0.000,128.000,128.000,296.000
enc-attention-softmax,308.582,427.779,256.000,256.000,0.000,128.000,0.000,384.000
enc-attention-dropout,479.691,415.831,256.000,256.000,0.000,192.000,0.000,512.000
enc-attention-context,345.175,650.814,256.000,128.000,0.000,8.000,12.000,144.000
enc-attention-dense,1575.292,756.948,128.000,184.008,4.000,64.000,0.000,192.000
enc-post-attention-dropout,710.360,418.494,184.008,120.000,0.000,96.000,64.000,336.000
enc-2nd-layernorm,283.891,945.498,120.000,184.000,0.000,64.062,0.000,512.000
enc-MLP-GEMM-1,1679.987,4022.522,184.000,152.004,16.000,32.000,0.000,160.000
enc-MLP-gelu,93.101,201.606,152.004,152.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,2690.427,2825.603,152.000,184.008,16.000,64.000,0.000,224.000
enc-post-MLP-dropout,710.568,388.989,184.008,120.000,0.000,96.000,64.000,336.000
final-layernorm,499.982,1613.770,120.000,120.000,0.000,128.062,0.000,256.000
gpt-post-process,7081.196,10510.167,120.000,56.000,50.000,200.102,99.898,0.000
