op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,860.369,1077.890,0.031,16.000,11.469,24.070,39.930,84.000
enc-1st-layernorm,55.561,200.164,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,809.811,1923.134,32.000,64.000,6.000,48.000,48.000,242.000
enc-attention-score,747.960,1180.701,64.000,288.000,0.000,256.000,256.000,560.000
enc-attention-softmax,942.717,1005.505,288.000,288.000,0.000,256.000,0.000,768.000
enc-attention-dropout,963.066,828.525,288.000,288.000,0.000,384.000,0.000,1024.000
enc-attention-context,628.191,1243.378,288.000,32.000,0.000,16.000,16.000,304.000
enc-attention-dense,580.086,393.523,32.000,32.002,2.000,16.000,0.000,64.000
enc-post-attention-dropout,185.559,100.168,32.002,16.000,0.000,24.000,28.000,128.000
enc-2nd-layernorm,55.379,202.498,16.000,32.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,855.248,2126.549,32.000,80.008,8.000,64.000,0.000,208.000
enc-MLP-gelu,182.319,376.433,80.008,80.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,1187.109,1389.240,80.000,32.002,8.000,16.000,0.000,80.000
enc-post-MLP-dropout,187.273,100.186,32.002,16.000,0.000,24.000,28.000,128.000
enc-final-layernorm,114.563,1680.748,16.000,16.000,0.000,32.062,0.000,64.000
decoder-embedding,546.161,56.181,16.000,20.000,11.469,22.021,0.000,68.000
dec-1st-layernorm,42.601,103.161,20.000,24.000,0.000,4.016,15.984,68.000
dec-attention-qkv-1,224.700,604.382,24.000,32.000,6.000,12.000,20.000,148.000
dec-attention-score-1,66.798,151.100,32.000,40.000,0.000,16.000,16.000,80.000
dec-attention-softmax-1,68.771,80.642,40.000,40.000,0.000,16.000,0.000,96.000
dec-attention-dropout-1,63.697,63.273,40.000,40.000,0.000,24.000,12.000,112.000
dec-attention-context-1,82.009,121.663,40.000,24.000,0.000,4.000,0.000,68.000
dec-attention-dense-1,213.518,138.464,24.000,24.002,2.000,4.000,0.000,68.000
dec-post-attention-dropout-1,77.187,81.779,24.002,20.000,0.000,6.000,0.000,88.000
dec-2nd-layernorm,43.014,107.337,20.000,24.000,0.000,4.016,15.984,68.000
dec-attention-qkv-2,614.552,1924.309,24.000,56.000,6.000,36.000,28.000,276.000
dec-attention-score-2,199.947,349.680,56.000,100.000,0.000,64.000,64.000,224.000
dec-attention-softmax-2,232.306,256.064,100.000,100.000,0.000,64.000,0.000,240.000
dec-attention-dropout-2,244.566,209.699,100.000,100.000,0.000,96.000,0.000,304.000
dec-attention-context-2,149.751,365.326,100.000,24.000,0.000,4.000,16.000,128.000
dec-attention-dense-2,213.288,138.891,24.000,24.002,2.000,4.000,0.000,68.000
dec-post-attention-dropout-2,68.794,84.682,24.002,20.000,0.000,6.000,0.000,88.000
dec-3rd-layernorm,39.386,103.446,20.000,24.000,0.000,4.016,15.984,68.000
dec-MLP-GEMM-1,224.448,897.328,24.000,36.008,8.000,16.000,0.000,116.000
dec-MLP-gelu,48.703,123.229,36.008,36.000,0.000,16.000,0.000,176.000
dec-MLP-GEMM-2,376.220,408.037,36.000,24.002,8.000,4.000,0.000,84.000
dec-post-MLP-dropout,69.035,82.905,24.002,20.000,0.000,6.000,0.000,88.000
dec-final-layernorm,64.582,1639.733,20.000,20.000,0.000,8.016,11.984,68.000
t5-post-process,1055.242,1017.764,4.000,0.000,7.469,30.025,0.000,60.000
