op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,3198.780,2517.202,9.188,171.500,0.031,172.000,220.000,172.000
bn1,747.229,1229.869,171.500,171.500,0.002,172.002,0.000,344.000
relu1,441.428,659.870,171.500,171.500,0.000,172.000,0.000,344.000
maxpool,408.955,1758.224,171.500,42.875,0.000,128.875,1.125,216.000
block-0-0-conv1,934.764,1781.024,42.875,85.750,0.048,42.875,61.125,176.000
block-0-0-bn1,184.742,300.108,85.750,85.750,0.002,42.877,1.123,88.000
block-0-0-conv2,2606.263,3094.890,85.750,128.625,0.861,86.000,130.000,280.000
block-0-0-bn2,375.174,636.438,128.625,128.625,0.003,86.004,0.000,172.000
block-0-0-conv3,3634.973,4024.503,128.625,214.375,0.383,172.000,220.000,258.000
block-0-0-bn3,718.908,1241.251,214.375,214.375,0.007,172.007,0.000,344.000
block-0-0-downsample,4693.313,3666.475,214.375,171.500,0.191,344.007,391.993,172.000
block-0-0-relu,441.427,659.751,171.500,171.500,0.000,172.000,0.000,344.000
block-0-1-conv1,1305.063,5444.758,171.500,214.375,0.191,42.875,61.125,560.000
block-0-1-bn1,184.742,300.108,214.375,214.375,0.002,42.877,1.123,88.000
block-0-1-conv2,2606.263,3094.890,214.375,257.250,0.861,86.000,130.000,280.000
block-0-1-bn2,375.174,636.438,257.250,257.250,0.003,86.004,0.000,172.000
block-0-1-conv3,3634.973,4024.503,257.250,343.000,0.383,172.000,220.000,258.000
block-0-1-bn3,718.908,1241.251,343.000,343.000,0.007,172.007,0.000,344.000
block-0-1-downsample,704.432,44.756,343.000,171.500,0.000,172.000,0.000,172.000
block-0-1-relu,441.427,659.751,171.500,171.500,0.000,172.000,0.000,344.000
block-0-2-conv1,1305.063,5444.758,171.500,214.375,0.191,42.875,61.125,560.000
block-0-2-bn1,184.742,300.108,214.375,214.375,0.002,42.877,1.123,88.000
block-0-2-conv2,2606.263,3094.890,214.375,257.250,0.861,86.000,130.000,280.000
block-0-2-bn2,375.174,636.438,257.250,257.250,0.003,86.004,0.000,172.000
block-0-2-conv3,3634.973,4024.503,257.250,343.000,0.383,172.000,220.000,258.000
block-0-2-bn3,718.908,1241.251,343.000,343.000,0.007,172.007,0.000,344.000
block-0-2-downsample,704.432,44.756,343.000,171.500,0.000,172.000,0.000,172.000
block-0-2-relu,441.427,659.751,171.500,171.500,0.000,172.000,0.000,344.000
block-1-0-conv1,2367.606,6743.729,171.500,257.250,0.383,86.000,110.000,602.000
block-1-0-bn1,375.174,636.438,257.250,257.250,0.003,86.004,0.000,172.000
block-1-0-conv2,3034.908,6168.967,257.250,214.375,3.445,42.875,49.125,130.000
block-1-0-bn2,188.866,308.464,214.375,214.375,0.007,42.882,1.118,88.000
block-1-0-conv3,2335.923,2806.813,214.375,257.250,1.531,86.000,88.000,176.000
block-1-0-bn3,349.485,631.156,257.250,257.250,0.014,86.014,0.000,172.000
block-1-0-downsample,3081.366,6642.449,257.250,85.750,1.531,172.014,129.986,258.000
block-1-0-relu,245.513,354.251,85.750,85.750,0.000,86.000,0.000,172.000
block-1-1-conv1,1151.720,3150.303,85.750,107.188,0.766,22.000,40.000,282.000
block-1-1-bn1,158.492,155.890,107.188,107.188,0.003,22.004,0.000,44.000
block-1-1-conv2,1889.956,2062.155,107.188,128.625,3.445,42.875,57.125,154.000
block-1-1-bn2,188.866,308.464,128.625,128.625,0.007,42.882,1.118,88.000
block-1-1-conv3,2335.923,2806.813,128.625,171.500,1.531,86.000,88.000,176.000
block-1-1-bn3,349.485,631.156,171.500,171.500,0.014,86.014,0.000,172.000
block-1-1-downsample,331.881,54.176,171.500,85.750,0.000,86.000,0.000,86.000
block-1-1-relu,245.513,354.251,85.750,85.750,0.000,86.000,0.000,172.000
block-1-2-conv1,1151.720,3150.303,85.750,107.188,0.766,22.000,40.000,282.000
block-1-2-bn1,158.492,155.890,107.188,107.188,0.003,22.004,0.000,44.000
block-1-2-conv2,1889.956,2062.155,107.188,128.625,3.445,42.875,57.125,154.000
block-1-2-bn2,188.866,308.464,128.625,128.625,0.007,42.882,1.118,88.000
block-1-2-conv3,2335.923,2806.813,128.625,171.500,1.531,86.000,88.000,176.000
block-1-2-bn3,349.485,631.156,171.500,171.500,0.014,86.014,0.000,172.000
block-1-2-downsample,331.881,54.176,171.500,85.750,0.000,86.000,0.000,86.000
block-1-2-relu,245.513,354.251,85.750,85.750,0.000,86.000,0.000,172.000
block-1-3-conv1,1151.720,3150.303,85.750,107.188,0.766,22.000,40.000,282.000
block-1-3-bn1,158.492,155.890,107.188,107.188,0.003,22.004,0.000,44.000
block-1-3-conv2,1889.956,2062.155,107.188,128.625,3.445,42.875,57.125,154.000
block-1-3-bn2,188.866,308.464,128.625,128.625,0.007,42.882,1.118,88.000
block-1-3-conv3,2335.923,2806.813,128.625,171.500,1.531,86.000,88.000,176.000
block-1-3-bn3,349.485,631.156,171.500,171.500,0.014,86.014,0.000,172.000
block-1-3-downsample,331.881,54.176,171.500,85.750,0.000,86.000,0.000,86.000
block-1-3-relu,245.513,354.251,85.750,85.750,0.000,86.000,0.000,172.000
block-2-0-conv1,1729.656,4391.015,85.750,128.625,1.531,42.875,1.125,272.000
block-2-0-bn1,188.866,308.464,128.625,128.625,0.007,42.882,1.118,88.000
block-2-0-conv2,2688.723,5645.672,128.625,107.188,13.781,22.000,0.000,78.000
block-2-0-bn2,165.099,114.034,107.188,107.188,0.014,22.014,0.000,44.000
block-2-0-conv3,1740.900,2407.672,107.188,128.625,6.125,42.875,53.125,142.000
block-2-0-bn3,171.316,225.344,128.625,128.625,0.027,42.902,1.098,88.000
block-2-0-downsample,2185.119,4515.169,128.625,42.875,6.125,85.777,70.223,130.000
block-2-0-relu,124.286,168.278,42.875,42.875,0.000,42.875,1.125,88.000
block-2-1-conv1,1048.585,2128.011,42.875,53.594,3.062,10.719,0.000,134.000
block-2-1-bn1,154.128,74.214,53.594,53.594,0.007,10.726,1.274,24.000
block-2-1-conv2,1362.542,1849.054,53.594,64.312,13.781,21.438,102.562,104.000
block-2-1-bn2,165.099,114.034,64.312,64.312,0.014,22.014,0.000,44.000
block-2-1-conv3,1740.900,2407.672,64.312,85.750,6.125,42.875,53.125,142.000
block-2-1-bn3,171.316,225.344,85.750,85.750,0.027,42.902,1.098,88.000
block-2-1-downsample,167.804,46.465,85.750,42.875,0.000,42.875,1.125,44.000
block-2-1-relu,124.286,168.278,42.875,42.875,0.000,42.875,1.125,88.000
block-2-2-conv1,1048.585,2128.011,42.875,53.594,3.062,10.719,0.000,134.000
block-2-2-bn1,154.128,74.214,53.594,53.594,0.007,10.726,1.274,24.000
block-2-2-conv2,1362.542,1849.054,53.594,64.312,13.781,21.438,102.562,104.000
block-2-2-bn2,165.099,114.034,64.312,64.312,0.014,22.014,0.000,44.000
block-2-2-conv3,1740.900,2407.672,64.312,85.750,6.125,42.875,53.125,142.000
block-2-2-bn3,171.316,225.344,85.750,85.750,0.027,42.902,1.098,88.000
block-2-2-downsample,167.804,46.465,85.750,42.875,0.000,42.875,1.125,44.000
block-2-2-relu,124.286,168.278,42.875,42.875,0.000,42.875,1.125,88.000
block-2-3-conv1,1048.585,2128.011,42.875,53.594,3.062,10.719,0.000,134.000
block-2-3-bn1,154.128,74.214,53.594,53.594,0.007,10.726,1.274,24.000
block-2-3-conv2,1362.542,1849.054,53.594,64.312,13.781,21.438,102.562,104.000
block-2-3-bn2,165.099,114.034,64.312,64.312,0.014,22.014,0.000,44.000
block-2-3-conv3,1740.900,2407.672,64.312,85.750,6.125,42.875,53.125,142.000
block-2-3-bn3,171.316,225.344,85.750,85.750,0.027,42.902,1.098,88.000
block-2-3-downsample,167.804,46.465,85.750,42.875,0.000,42.875,1.125,44.000
block-2-3-relu,124.286,168.278,42.875,42.875,0.000,42.875,1.125,88.000
block-2-4-conv1,1048.585,2128.011,42.875,53.594,3.062,10.719,0.000,134.000
block-2-4-bn1,154.128,74.214,53.594,53.594,0.007,10.726,1.274,24.000
block-2-4-conv2,1362.542,1849.054,53.594,64.312,13.781,21.438,102.562,104.000
block-2-4-bn2,165.099,114.034,64.312,64.312,0.014,22.014,0.000,44.000
block-2-4-conv3,1740.900,2407.672,64.312,85.750,6.125,42.875,53.125,142.000
block-2-4-bn3,171.316,225.344,85.750,85.750,0.027,42.902,1.098,88.000
block-2-4-downsample,167.804,46.465,85.750,42.875,0.000,42.875,1.125,44.000
block-2-4-relu,124.286,168.278,42.875,42.875,0.000,42.875,1.125,88.000
block-2-5-conv1,1048.585,2128.011,42.875,53.594,3.062,10.719,0.000,134.000
block-2-5-bn1,154.128,74.214,53.594,53.594,0.007,10.726,1.274,24.000
block-2-5-conv2,1362.542,1849.054,53.594,64.312,13.781,21.438,102.562,104.000
block-2-5-bn2,165.099,114.034,64.312,64.312,0.014,22.014,0.000,44.000
block-2-5-conv3,1740.900,2407.672,64.312,85.750,6.125,42.875,53.125,142.000
block-2-5-bn3,171.316,225.344,85.750,85.750,0.027,42.902,1.098,88.000
block-2-5-downsample,167.804,46.465,85.750,42.875,0.000,42.875,1.125,44.000
block-2-5-relu,124.286,168.278,42.875,42.875,0.000,42.875,1.125,88.000
block-3-0-conv1,1499.594,2994.696,42.875,64.312,6.125,22.000,0.000,206.000
block-3-0-bn1,165.099,114.034,64.312,64.312,0.014,22.014,0.000,44.000
block-3-0-conv2,2774.185,5366.037,64.312,53.594,55.125,10.719,125.281,56.000
block-3-0-bn2,157.766,94.175,53.594,53.594,0.027,10.746,1.254,24.000
block-3-0-conv3,1623.471,2648.969,53.594,64.312,24.500,22.000,42.000,74.000
block-3-0-bn3,159.168,183.719,64.312,64.312,0.055,22.055,0.000,44.000
block-3-0-downsample,1800.365,3634.712,64.312,21.438,24.500,44.055,45.945,138.000
block-3-0-relu,57.994,86.485,21.438,21.438,0.000,22.000,0.000,44.000
block-3-1-conv1,958.910,1618.813,21.438,26.797,12.250,5.359,16.641,78.000
block-3-1-bn1,168.549,72.247,26.797,26.797,0.014,5.373,0.000,20.000
block-3-1-conv2,1894.075,2438.298,26.797,32.156,55.125,10.719,235.281,246.000
block-3-1-bn2,157.766,94.175,32.156,32.156,0.027,10.746,1.254,24.000
block-3-1-conv3,1623.471,2648.969,32.156,42.875,24.500,22.000,42.000,74.000
block-3-1-bn3,159.168,183.719,42.875,42.875,0.055,22.055,0.000,44.000
block-3-1-downsample,85.915,49.021,42.875,21.438,0.000,22.000,0.000,22.000
block-3-1-relu,57.994,86.485,21.438,21.438,0.000,22.000,0.000,44.000
block-3-2-conv1,958.910,1618.813,21.438,26.797,12.250,5.359,16.641,78.000
block-3-2-bn1,168.549,72.247,26.797,26.797,0.014,5.373,0.000,20.000
block-3-2-conv2,1894.075,2438.298,26.797,32.156,55.125,10.719,235.281,246.000
block-3-2-bn2,157.766,94.175,32.156,32.156,0.027,10.746,1.254,24.000
block-3-2-conv3,1623.471,2648.969,32.156,42.875,24.500,22.000,42.000,74.000
block-3-2-bn3,159.168,183.719,42.875,42.875,0.055,22.055,0.000,44.000
block-3-2-downsample,85.915,49.021,42.875,21.438,0.000,22.000,0.000,22.000
block-3-2-relu,57.994,86.485,21.438,21.438,0.000,22.000,0.000,44.000
avgpool,52.283,63.691,21.438,0.438,0.000,0.438,1.562,22.000
fc,63.758,131.295,0.438,0.062,28.004,0.062,0.000,28.000
