op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,866.098,1090.953,0.031,16.000,18.938,24.070,39.930,64.000
enc-1st-layernorm,55.443,202.835,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,219.958,859.158,32.000,28.000,1.500,12.000,8.000,96.000
enc-attention-score,260.466,580.013,28.000,148.000,0.000,128.000,128.000,256.000
enc-attention-softmax,479.975,505.288,148.000,148.000,0.000,128.000,0.000,384.000
enc-attention-dropout,480.363,415.778,148.000,148.000,0.000,192.000,0.000,512.000
enc-attention-context,361.912,497.415,148.000,20.000,0.000,4.000,0.000,148.000
enc-attention-dense,439.370,165.689,20.000,32.002,0.500,16.000,0.000,68.000
enc-post-attention-dropout,185.549,102.400,32.002,16.000,0.000,24.000,28.000,128.000
enc-2nd-layernorm,55.085,203.027,16.000,32.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,218.478,923.891,32.000,32.002,2.000,16.000,0.000,64.000
enc-MLP-gelu,48.816,116.947,32.002,32.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,588.903,392.653,32.000,32.002,2.000,16.000,0.000,64.000
enc-post-MLP-dropout,186.294,100.111,32.002,16.000,0.000,24.000,28.000,128.000
enc-final-layernorm,113.739,1637.596,16.000,16.000,0.000,32.062,0.000,64.000
decoder-embedding,541.377,56.252,16.000,20.000,18.938,22.021,0.000,68.000
dec-1st-layernorm,40.768,104.764,20.000,24.000,0.000,4.016,15.984,68.000
dec-attention-qkv-1,190.021,368.757,24.000,23.000,1.500,3.000,0.000,72.000
dec-attention-score-1,62.410,143.852,23.000,29.000,0.000,8.000,12.000,68.000
dec-attention-softmax-1,68.617,81.868,29.000,29.000,0.000,8.000,0.000,84.000
dec-attention-dropout-1,58.553,68.638,29.000,29.000,0.000,12.000,0.000,84.000
dec-attention-context-1,80.683,122.339,29.000,21.000,0.000,1.000,1.000,48.000
dec-attention-dense-1,204.457,139.952,21.000,24.002,0.500,4.000,16.000,50.000
dec-post-attention-dropout-1,67.662,87.043,24.002,20.000,0.000,6.000,0.000,88.000
dec-2nd-layernorm,41.245,101.181,20.000,24.000,0.000,4.016,15.984,68.000
dec-attention-qkv-2,258.713,1055.639,24.000,29.000,1.500,9.000,13.000,138.000
dec-attention-score-2,73.527,168.598,29.000,56.000,0.000,32.000,32.000,134.000
dec-attention-softmax-2,123.433,131.261,56.000,56.000,0.000,32.000,0.000,144.000
dec-attention-dropout-2,123.974,107.974,56.000,56.000,0.000,48.000,0.000,176.000
dec-attention-context-2,87.322,143.486,56.000,21.000,0.000,1.000,1.000,80.000
dec-attention-dense-2,216.428,148.520,21.000,24.002,0.500,4.000,16.000,50.000
dec-post-attention-dropout-2,69.561,86.176,24.002,20.000,0.000,6.000,0.000,88.000
dec-3rd-layernorm,38.519,97.921,20.000,24.000,0.000,4.016,15.984,68.000
dec-MLP-GEMM-1,78.626,282.357,24.000,24.002,2.000,4.000,0.000,68.000
dec-MLP-gelu,39.675,108.025,24.002,24.000,0.000,4.000,16.000,64.000
dec-MLP-GEMM-2,207.434,138.023,24.000,24.002,2.000,4.000,0.000,68.000
dec-post-MLP-dropout,78.058,95.106,24.002,20.000,0.000,6.000,0.000,88.000
dec-final-layernorm,64.732,1620.408,20.000,20.000,0.000,8.016,11.984,68.000
t5-post-process,1574.587,1428.596,4.000,0.000,14.938,60.025,29.975,84.000
