op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,204.170,834.577,0.031,8.000,52.000,12.000,28.000,66.000
enc-1st-layernorm,42.598,119.617,8.000,16.000,0.000,8.062,0.000,72.000
enc-attention-qkv,351.851,475.698,16.000,32.000,1.500,24.000,24.000,158.000
enc-attention-score,532.297,1120.036,32.000,272.000,0.000,256.000,256.000,552.000
enc-attention-softmax,615.085,845.596,272.000,272.000,0.000,256.000,0.000,768.000
enc-attention-dropout,958.737,826.961,272.000,272.000,0.000,384.000,0.000,1024.000
enc-attention-context,627.154,900.872,272.000,16.000,0.000,8.000,12.000,272.000
enc-attention-dense,74.031,159.549,16.000,16.001,0.500,8.000,0.000,36.000
enc-post-attention-dropout,99.204,70.370,16.001,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,42.119,125.533,8.000,16.000,0.000,8.062,0.000,72.000
enc-MLP-GEMM-1,244.322,436.815,16.000,40.004,2.000,32.000,0.000,116.000
enc-MLP-gelu,93.838,198.145,40.004,40.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,246.609,419.737,40.000,16.001,2.000,8.000,0.000,68.000
enc-post-MLP-dropout,99.759,76.681,16.001,8.000,0.000,12.000,8.000,68.000
final-layernorm,72.100,1580.497,8.000,8.000,0.000,16.062,3.938,36.000
gpt-post-process,25373.899,15748.550,8.000,0.000,50.000,1600.102,799.898,0.000
