op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,956.969,1267.462,0.062,16.000,27.000,24.141,39.859,96.000
enc-1st-layernorm,69.602,222.605,16.000,32.000,0.000,16.125,0.000,128.000
enc-attention-qkv,1954.561,637.258,24.000,64.000,0.750,48.000,48.000,226.000
enc-attention-score,525.150,1134.266,48.000,288.000,0.000,256.000,256.000,552.000
enc-attention-softmax,613.768,839.323,288.000,288.000,0.000,256.000,0.000,768.000
enc-attention-dropout,985.376,826.684,288.000,288.000,0.000,384.000,0.000,1024.000
enc-attention-context,640.932,907.446,288.000,32.000,0.000,8.000,12.000,272.000
enc-attention-dense,698.985,229.673,32.000,40.001,0.250,16.000,0.000,48.000
enc-post-attention-dropout,185.879,106.986,40.001,24.000,0.000,24.000,28.000,128.000
enc-2nd-layernorm,69.361,218.842,24.000,40.000,0.000,16.125,0.000,128.000
enc-MLP-GEMM-1,225.902,1095.546,40.000,56.002,1.000,32.000,0.000,114.000
enc-MLP-gelu,93.365,203.547,56.002,56.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,822.283,391.452,56.000,40.001,1.000,16.000,0.000,82.000
enc-post-MLP-dropout,187.073,100.341,40.001,24.000,0.000,24.000,28.000,128.000
final-layernorm,134.139,1591.103,24.000,24.000,0.000,32.125,0.000,64.000
gpt-post-process,25519.383,16609.025,24.000,8.000,25.000,1600.203,799.797,0.000
