op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,120.569,993.437,0.008,4.000,104.000,6.000,14.000,100.000
enc-1st-layernorm,43.201,111.570,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,269.185,383.334,8.000,16.000,6.000,12.000,12.000,80.000
enc-attention-score,261.933,594.165,16.000,136.000,0.000,128.000,128.000,256.000
enc-attention-softmax,312.105,409.398,136.000,136.000,0.000,128.000,0.000,384.000
enc-attention-dropout,480.573,415.585,136.000,136.000,0.000,192.000,0.000,512.000
enc-attention-context,344.818,491.234,136.000,8.000,0.000,4.000,0.000,148.000
enc-attention-dense,71.979,123.279,8.000,8.002,2.000,4.000,0.000,20.000
enc-post-attention-dropout,71.073,79.104,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,43.577,100.001,4.000,8.000,0.000,4.016,0.000,20.000
enc-MLP-GEMM-1,230.310,425.061,8.000,20.008,8.000,16.000,0.000,68.000
enc-MLP-gelu,48.871,929.132,20.008,20.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,233.446,446.525,20.000,8.002,8.000,4.000,0.000,36.000
enc-post-MLP-dropout,68.333,77.171,8.002,4.000,0.000,6.000,0.000,36.000
final-layernorm,46.360,984.375,4.000,4.000,0.000,4.016,0.000,20.000
gpt-post-process,7545.558,6188.582,4.000,0.000,100.000,400.025,199.975,0.000
