op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,388.269,521.733,0.008,2.000,27.000,3.018,0.000,0.000
enc-1st-layernorm,41.928,95.727,2.000,4.000,0.000,2.016,0.000,0.000
enc-attention-qkv,208.129,430.564,4.000,5.000,0.750,3.000,0.000,16.000
enc-attention-score,66.299,155.734,5.000,35.000,0.000,32.000,32.000,68.000
enc-attention-softmax,82.972,116.653,35.000,35.000,0.000,32.000,0.000,96.000
enc-attention-dropout,123.190,107.971,35.000,35.000,0.000,48.000,0.000,128.000
enc-attention-context,82.698,139.530,35.000,3.000,0.000,1.000,1.000,52.000
enc-attention-dense,308.377,133.970,3.000,4.001,0.250,2.000,18.000,2.000
enc-post-attention-dropout,68.607,78.079,4.001,2.000,0.000,3.000,0.000,20.000
enc-2nd-layernorm,42.124,93.850,2.000,4.000,0.000,2.016,0.000,0.000
enc-MLP-GEMM-1,90.672,362.564,4.000,6.002,1.000,4.000,0.000,2.000
enc-MLP-gelu,35.079,99.789,6.002,6.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,307.471,140.183,6.000,4.001,1.000,2.000,0.000,2.000
enc-post-MLP-dropout,69.265,77.299,4.001,2.000,0.000,3.000,0.000,20.000
final-layernorm,45.145,959.890,2.000,2.000,0.000,2.016,0.000,0.000
gpt-post-process,3523.555,2457.292,2.000,0.000,25.000,200.025,99.975,0.000
