op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,424.712,570.003,0.016,4.000,8.250,6.035,0.000,20.000
enc-1st-layernorm,41.926,100.898,4.000,8.000,0.000,4.031,0.000,20.000
enc-attention-qkv,712.485,235.647,4.500,16.000,0.188,12.000,12.000,88.000
enc-attention-score,63.236,133.166,9.000,24.000,0.000,16.000,16.000,34.000
enc-attention-softmax,443.673,714.296,24.000,24.000,0.000,48.000,16.000,112.000
enc-attention-dropout,63.510,72.891,24.000,24.000,0.000,24.000,12.000,64.000
enc-attention-context,83.307,116.224,24.000,8.000,0.000,0.500,0.000,18.000
enc-attention-dense,391.215,132.430,8.000,11.501,0.062,4.000,16.000,0.000
enc-post-attention-dropout,75.793,79.414,11.501,7.500,0.000,6.000,0.000,36.000
enc-2nd-layernorm,41.393,95.477,7.500,11.500,0.000,4.031,0.000,20.000
enc-MLP-GEMM-1,88.712,437.362,11.500,9.500,0.250,2.000,0.000,0.000
enc-MLP-gelu,34.409,92.893,9.500,9.500,0.000,2.000,0.000,0.000
enc-MLP-GEMM-2,386.357,135.289,9.500,11.501,0.250,4.000,0.000,0.000
enc-post-MLP-dropout,77.614,81.083,11.501,7.500,0.000,6.000,0.000,36.000
final-layernorm,63.188,1606.364,7.500,7.500,0.000,8.031,0.000,20.000
gpt-post-process,1982.641,1570.849,7.500,3.500,6.250,100.051,49.949,0.000
